datetime,open,high,low,volume,close
2016-04-21,2138.2874,2171.451,2129.9123,3062895100.0,2147.7184
2016-04-22,2135.9186,2161.7978,2133.8099,2019856900.0,2157.7235
2016-04-25,2149.2499,2156.5303,2130.3027,1715607100.0,2148.2801
2016-04-26,2146.4125,2163.2401,2140.5745,1544429000.0,2155.7914
2016-04-27,2157.859,2159.125,2143.8984,1452080100.0,2145.3804
2016-04-28,2149.0651,2155.5694,2131.8598,1735810600.0,2142.0569
2016-04-29,2136.8443,2146.3244,2134.1895,1594853800.0,2135.5087
2016-05-03,2136.1977,2167.7261,2131.3826,2581521500.0,2158.2717
2016-05-04,2152.4343,2159.6469,2147.7595,1742689300.0,2152.9337
2016-05-05,2149.4663,2155.4714,2145.1073,1477745200.0,2152.8822
2016-05-06,2152.5018,2153.8726,2106.4437,2464227500.0,2107.0089
2016-05-09,2100.6427,2100.6427,2064.6856,2402225300.0,2072.467
2016-05-10,2061.9885,2084.6965,2061.9885,1716574600.0,2072.3818
2016-05-11,2078.2867,2089.1174,2068.6501,1805863300.0,2078.4126
2016-05-12,2067.7474,2089.6491,2055.511,1792753000.0,2084.8384
2016-05-13,2079.6446,2089.8352,2072.2595,1528786900.0,2076.1879
2016-05-16,2068.9238,2082.8647,2064.6788,1357924400.0,2082.6159
2016-05-17,2081.5694,2083.8526,2069.273,1485096300.0,2075.4651
2016-05-18,2067.7161,2081.8512,2053.7159,2303711200.0,2078.7593
2016-05-19,2072.3674,2083.1321,2069.9025,1405000600.0,2073.8041
2016-05-20,2067.4642,2083.5117,2064.4422,1389017200.0,2083.1174
2016-05-23,2082.972,2095.1694,2077.9369,1447921100.0,2082.4118
2016-05-24,2080.0141,2080.0691,2062.4983,1310444300.0,2066.6428
2016-05-25,2079.4816,2084.1339,2068.6809,1128499700.0,2071.9071
2016-05-26,2070.2373,2083.0565,2062.1696,1312651200.0,2076.1366
2016-05-27,2075.2068,2080.4894,2069.5175,1057749200.0,2074.9195
2016-05-30,2076.9328,2093.774,2065.6354,1771438500.0,2092.1606
2016-05-31,2092.2161,2158.1222,2092.2161,4065174200.0,2155.6557
2016-06-01,2155.5038,2158.7152,2138.5571,2547332400.0,2138.9632
2016-06-02,2138.2076,2144.3191,2129.9414,1635666600.0,2137.6519
2016-06-03,2146.557,2157.0678,2135.5328,2052615200.0,2152.6368
2016-06-06,2148.9633,2151.0586,2131.9182,1365883700.0,2136.3228
2016-06-07,2141.6519,2145.7143,2134.6061,1406849100.0,2139.069
2016-06-08,2137.1805,2138.8466,2124.8355,1640579100.0,2132.963
2016-06-13,2113.912,2122.46,2083.2878,2102877100.0,2084.3001
2016-06-14,2080.9029,2098.064,2079.3951,1535492400.0,2095.0228
2016-06-15,2073.4685,2115.3762,2073.0979,1954992500.0,2106.6312
2016-06-16,2095.3615,2105.2531,2091.4898,1796886100.0,2094.8146
2016-06-17,2093.6916,2115.4165,2093.6916,1784608200.0,2102.2006
2016-06-20,2109.5667,2110.8862,2092.8287,1209116000.0,2104.2202
2016-06-21,2108.8656,2130.8995,2100.0614,1769990500.0,2104.5582
2016-06-22,2101.0542,2116.2969,2098.6316,1354873300.0,2115.7685
2016-06-23,2114.7744,2114.7744,2098.3578,1528234500.0,2105.5324
2016-06-24,2099.9981,2112.6087,2052.9842,2260783000.0,2076.2999
2016-06-27,2070.9409,2096.1991,2070.8239,1648846700.0,2095.893
2016-06-28,2089.3482,2104.4793,2084.1811,1758820600.0,2102.0531
2016-06-29,2105.7631,2124.2929,2104.2336,2945572600.0,2122.9696
2016-06-30,2123.8665,2130.9776,2120.4075,2035451700.0,2122.633
2016-07-01,2124.3995,2133.3504,2122.865,1613280400.0,2127.0939
2016-07-04,2121.8969,2169.6199,2120.4933,3086203100.0,2163.2922
2016-07-05,2162.0938,2174.424,2159.8998,3230772800.0,2168.8551
2016-07-06,2161.5774,2169.4639,2149.0363,2453844900.0,2167.101
2016-07-07,2161.3586,2173.7046,2153.7731,2697771000.0,2166.8843
2016-07-08,2156.3847,2158.7709,2147.14,1935878900.0,2148.7606
2016-07-11,2152.7392,2175.244,2150.3695,2860924500.0,2155.716
2016-07-12,2156.6305,2201.6291,2156.5924,4025373300.0,2200.3482
2016-07-13,2195.9812,2222.2524,2191.5863,4327979700.0,2197.7879
2016-07-14,2195.338,2199.8402,2184.4945,2415254300.0,2195.2265
2016-07-15,2196.9541,2200.8763,2186.3647,2158522700.0,2192.3939
2016-07-18,2190.469,2205.7954,2184.0526,2952718000.0,2187.9829
2016-07-19,2188.8003,2193.5722,2163.3148,2180913500.0,2175.3972
2016-07-20,2173.546,2177.9953,2163.109,1456192600.0,2167.1205
2016-07-21,2168.4763,2185.6157,2168.4763,1804675400.0,2177.7781
2016-07-22,2175.975,2177.4355,2154.3574,1838919000.0,2157.2315
2016-07-25,2155.3239,2167.5094,2152.0893,1452814400.0,2159.5537
2016-07-26,2156.8129,2183.0599,2156.7738,1840605100.0,2182.505
2016-07-27,2182.7202,2186.0832,2125.2663,3793480600.0,2173.9725
2016-07-28,2160.1626,2173.0819,2153.8911,2587542300.0,2163.8087
2016-07-29,2163.6408,2166.8486,2151.9265,1871473000.0,2155.2387
2016-08-01,2151.5424,2155.7899,2136.1129,2015539600.0,2147.5582
2016-08-02,2145.8207,2151.2922,2138.1895,1259211100.0,2148.4547
2016-08-03,2140.1526,2149.8949,2136.6048,1530689300.0,2145.7877
2016-08-04,2145.658,2146.5977,2130.1747,1495566300.0,2143.8436
2016-08-05,2142.335,2159.1375,2137.3123,1616443400.0,2148.6819
2016-08-08,2147.6963,2159.9522,2137.5171,1677574000.0,2159.6726
2016-08-09,2159.31,2176.6962,2157.7635,2282474500.0,2175.345
2016-08-10,2175.1336,2179.6115,2169.1298,1739101900.0,2170.1028
2016-08-11,2168.1332,2205.8757,2168.1332,2658516600.0,2177.0644
2016-08-12,2177.8017,2222.6902,2175.8543,3443001200.0,2222.4884
2016-08-15,2227.0785,2310.2774,2225.6223,6374530800.0,2287.6559
2016-08-16,2293.811,2302.3314,2253.4146,6124943400.0,2257.6988
2016-08-17,2260.9256,2270.3706,2241.9429,3084886600.0,2253.7364
2016-08-18,2253.1171,2274.4547,2235.0464,3388044800.0,2244.7198
2016-08-19,2241.6725,2254.49,2230.3299,2890069300.0,2249.3415
2016-08-22,2249.0797,2253.5947,2235.0116,2619306000.0,2237.1276
2016-08-23,2235.3906,2256.328,2232.444,2302390300.0,2241.9516
2016-08-24,2242.9091,2244.8791,2227.5559,1812178700.0,2232.2134
2016-08-25,2224.5128,2225.9992,2205.0109,2181910400.0,2222.1523
2016-08-26,2223.3073,2232.2944,2215.6249,1643096500.0,2219.3076
2016-08-29,2219.0199,2220.1267,2205.1217,1985201200.0,2214.2593
2016-08-30,2215.8404,2229.8335,2215.6856,1984669200.0,2224.0621
2016-08-31,2222.0197,2237.6591,2218.6523,1695555200.0,2232.7117
2016-09-01,2230.3628,2235.6488,2219.2542,1902822400.0,2220.4031
2016-09-02,2216.288,2231.4553,2215.6443,2040602300.0,2229.893
2016-09-05,2230.4116,2240.4943,2224.9325,1781345200.0,2228.7184
2016-09-06,2227.4392,2241.5245,2217.477,2125477100.0,2232.4508
2016-09-07,2233.0343,2246.3722,2230.5783,2209767100.0,2236.5455
2016-09-08,2234.9461,2239.1679,2230.8166,1417115700.0,2236.6259
2016-09-09,2236.3902,2241.6101,2228.6613,1741151300.0,2229.3097
2016-09-12,2201.6758,2202.9049,2175.333,3454689100.0,2199.9764
2016-09-13,2197.3785,2199.2404,2185.8221,1496892400.0,2193.1932
2016-09-14,2184.1113,2187.9544,2172.3966,1816965700.0,2176.523
2016-09-19,2178.7597,2191.2152,2178.7597,1413566500.0,2189.4611
2016-09-20,2190.0973,2190.7166,2181.0162,1102289400.0,2184.2066
2016-09-21,2184.4235,2191.813,2180.5012,1244650900.0,2187.1542
2016-09-22,2195.2461,2210.7925,2192.4912,1539804300.0,2200.6981
2016-09-23,2202.6976,2203.6628,2195.0766,1172763600.0,2196.2903
2016-09-26,2190.3899,2190.3899,2166.8248,1694820900.0,2167.264
2016-09-27,2163.3779,2176.7666,2162.4355,1259253900.0,2176.4476
2016-09-28,2177.4147,2177.4147,2165.3322,928843200.0,2166.7226
2016-09-29,2170.9872,2183.1708,2170.8428,1187946400.0,2175.3696
2016-09-30,2171.9392,2182.6073,2171.492,921930500.0,2177.3524
2016-10-10,2187.6518,2204.3272,2185.4675,1930020200.0,2202.8725
2016-10-11,2205.3535,2212.429,2202.1237,2116938400.0,2209.2276
2016-10-12,2205.444,2205.444,2196.8521,1547883700.0,2200.9969
2016-10-13,2201.3398,2204.8884,2194.5954,1830879000.0,2202.1167
2016-10-14,2199.5558,2211.0919,2196.2605,2395051000.0,2209.8145
2016-10-17,2207.3532,2209.1407,2189.2717,2316186700.0,2192.8845
2016-10-18,2189.932,2224.3372,2189.932,3177711700.0,2222.7832
2016-10-19,2222.7808,2230.8279,2217.6269,2943280900.0,2221.5341
2016-10-20,2222.6307,2228.9359,2218.9689,1977292400.0,2223.4242
2016-10-21,2221.3831,2246.5789,2221.0355,3566857700.0,2240.7496
2016-10-24,2245.4581,2285.0836,2243.8107,4960345100.0,2270.9504
2016-10-25,2270.0167,2274.3835,2258.9193,3242378800.0,2266.1718
2016-10-26,2263.6921,2266.8789,2254.6297,2714605700.0,2257.1164
2016-10-27,2254.3219,2256.2063,2243.6342,2343830900.0,2250.2589
2016-10-28,2252.3836,2271.9059,2249.4854,2823346100.0,2253.8017
2016-10-31,2247.9901,2253.8033,2236.2027,1981495500.0,2250.4693
2016-11-01,2250.4946,2263.6239,2246.9485,2201530600.0,2263.4785
2016-11-02,2256.1179,2259.1863,2242.7688,2226082500.0,2244.7436
2016-11-03,2241.4374,2283.249,2239.8675,4091302700.0,2273.6329
2016-11-04,2271.8454,2284.9537,2266.9174,3619209100.0,2271.9263
2016-11-07,2271.9644,2279.5525,2265.3606,2596670400.0,2276.9543
2016-11-08,2284.0079,2294.6246,2276.7377,3259587400.0,2282.4184
2016-11-09,2281.1242,2281.5947,2244.4325,3735243100.0,2263.9243
2016-11-10,2279.9426,2297.9704,2279.9426,3456599800.0,2289.4491
2016-11-11,2285.6102,2315.9608,2284.2877,5694860100.0,2308.4288
2016-11-14,2304.607,2338.5803,2303.9664,6168486500.0,2317.7726
2016-11-15,2315.7982,2319.0679,2306.2299,3448614000.0,2310.901
2016-11-16,2312.4976,2314.8461,2302.1426,3259638600.0,2309.9426
2016-11-17,2306.4093,2317.537,2297.7364,3545076300.0,2316.7211
2016-11-18,2318.8955,2323.7228,2304.5508,3447528500.0,2307.2741
2016-11-21,2304.7681,2350.755,2304.7681,5751963700.0,2334.6776
2016-11-22,2334.6848,2357.5738,2334.6848,6598317700.0,2353.0023
2016-11-23,2355.3161,2375.8115,2352.3964,5406233100.0,2360.3355
2016-11-24,2356.8473,2382.9524,2355.8012,3715808900.0,2368.7336
2016-11-25,2371.6989,2394.7076,2358.2567,4432797500.0,2393.9464
2016-11-28,2406.7025,2427.5931,2398.4139,7755450400.0,2403.1352
2016-11-29,2398.6683,2455.4294,2395.8125,9303858600.0,2441.5786
2016-11-30,2435.8052,2444.9543,2411.5628,6897198000.0,2419.4136
2016-12-01,2421.928,2448.6667,2417.9622,7360667400.0,2431.3063
2016-12-02,2427.1666,2430.8331,2401.0614,7762501700.0,2416.5077
2016-12-05,2378.2099,2386.4343,2363.1299,7242835700.0,2375.2578
2016-12-06,2371.1117,2382.1961,2366.9999,4259595500.0,2368.6823
2016-12-07,2367.4214,2377.3041,2358.8712,3631364600.0,2376.9191
2016-12-08,2380.6577,2387.173,2374.4669,3965155600.0,2379.0013
2016-12-09,2374.2955,2422.7765,2372.459,6786012700.0,2411.3144
2016-12-12,2408.0861,2423.3928,2362.1425,7057419400.0,2387.1588
2016-12-13,2373.7919,2382.4434,2357.4597,4120248600.0,2372.9307
2016-12-14,2369.4963,2384.5618,2359.7223,4680032600.0,2360.3788
2016-12-15,2346.7652,2354.3523,2302.4343,4258325200.0,2309.8159
2016-12-16,2302.8738,2315.5373,2298.4339,3057955100.0,2302.3152
2016-12-19,2299.7136,2303.6854,2288.3022,2416229700.0,2291.3842
2016-12-20,2293.3996,2295.1135,2262.8781,3010553300.0,2279.6828
2016-12-21,2282.1242,2304.6006,2281.9966,4018425600.0,2297.3706
2016-12-22,2293.3477,2298.1885,2280.7874,2922298000.0,2292.0412
2016-12-23,2290.2506,2291.723,2271.1285,3306081700.0,2278.4779
2016-12-26,2266.3837,2295.6936,2251.713,2992352100.0,2294.7094
2016-12-27,2291.2318,2300.1599,2286.4342,2459765600.0,2286.9617
2016-12-28,2286.4067,2289.8074,2269.1647,2330457400.0,2277.1759
2016-12-29,2273.2206,2282.1935,2265.8937,2399747100.0,2275.1064
2016-12-30,2276.8102,2286.9917,2272.4997,2548075500.0,2286.8984
2017-01-03,2285.2729,2311.2926,2285.2729,2590892000.0,2307.8917
2017-01-04,2305.9117,2324.5577,2304.1733,2610440300.0,2322.2059
2017-01-05,2322.4239,2326.1847,2317.8853,2652871200.0,2322.6843
2017-01-06,2323.0064,2326.4342,2308.3694,2644512400.0,2308.9363
2017-01-09,2308.4423,2321.692,2307.1634,2652307400.0,2318.3365
2017-01-10,2316.1574,2320.9954,2309.9369,2405598100.0,2312.5985
2017-01-11,2311.9197,2317.6623,2299.313,2692834600.0,2300.4749
2017-01-12,2299.4896,2310.7752,2294.3243,2213917400.0,2295.4033
2017-01-13,2293.4653,2315.2116,2291.0624,2754046700.0,2308.0552
2017-01-16,2303.3177,2343.2727,2282.2431,5929473500.0,2337.3944
2017-01-17,2326.0089,2332.8355,2320.0333,1917044900.0,2329.595
2017-01-18,2330.1424,2349.3934,2327.9266,2029889100.0,2342.7751
2017-01-19,2335.6565,2349.6445,2330.3364,2109073500.0,2334.9572
2017-01-20,2334.4871,2350.2614,2333.4654,1751128800.0,2347.1829
2017-01-23,2350.5468,2358.4726,2340.5341,1931132100.0,2347.1047
2017-01-24,2347.5024,2357.169,2343.4627,2011077700.0,2352.4242
2017-01-25,2349.5184,2358.9482,2345.699,1780022100.0,2358.6974
2017-01-26,2359.428,2371.9263,2359.428,1862983100.0,2364.0244
2017-02-03,2367.5296,2368.9093,2338.198,1451595100.0,2339.9894
2017-02-06,2346.4438,2351.5572,2336.8989,1989571500.0,2343.9673
2017-02-07,2343.6583,2347.357,2331.7758,1697274000.0,2337.5346
2017-02-08,2334.6822,2347.0961,2323.9054,2423769100.0,2346.4263
2017-02-09,2345.8405,2364.1442,2343.7281,3138164600.0,2354.9009
2017-02-10,2357.5885,2374.4846,2357.2065,3930636000.0,2368.1834
2017-02-13,2369.6975,2382.9209,2369.4869,3460382600.0,2379.3057
2017-02-14,2381.1007,2381.6336,2367.0458,2422716700.0,2373.5138
2017-02-15,2375.6241,2385.1178,2369.4303,3894925700.0,2372.192
2017-02-16,2373.3133,2378.4506,2366.1598,2962949700.0,2376.7626
2017-02-17,2378.657,2389.3244,2360.9953,3109047400.0,2362.7086
2017-02-20,2361.7607,2395.5341,2361.5061,4469041100.0,2394.1201
2017-02-21,2396.2244,2410.3454,2393.3702,3256980000.0,2396.8843
2017-02-22,2397.487,2399.3978,2389.0552,2451300900.0,2398.1922
2017-02-23,2397.5593,2402.5669,2379.5593,2345867100.0,2387.4172
2017-02-24,2385.0511,2390.3892,2377.099,2568012100.0,2389.8774
2017-02-27,2384.9181,2387.8177,2365.4666,2382755500.0,2370.5594
2017-02-28,2369.4712,2379.4279,2366.2364,1679355800.0,2370.707
2017-03-01,2371.6526,2383.513,2368.6219,2786312400.0,2371.9252
2017-03-02,2376.9712,2380.2389,2354.1431,2306273100.0,2354.9134
2017-03-03,2347.9063,2350.6712,2338.8455,2048310700.0,2347.1456
2017-03-06,2346.0369,2355.0915,2342.5176,2111239900.0,2349.8889
2017-03-07,2349.6213,2356.9591,2347.167,2025134800.0,2356.2933
2017-03-08,2353.6169,2362.9632,2351.6963,2436983300.0,2358.074
2017-03-09,2352.7491,2353.5377,2334.3363,2663066700.0,2346.5527
2017-03-10,2343.3076,2347.4582,2336.3193,1798881100.0,2339.2339
2017-03-13,2337.3552,2355.2169,2328.6186,2462401100.0,2354.8904
2017-03-14,2353.719,2359.3138,2349.2801,1901700600.0,2354.8998
2017-03-15,2352.3852,2357.8454,2345.4435,2106259500.0,2357.3071
2017-03-16,2362.3583,2376.5131,2362.3583,3027821000.0,2369.194
2017-03-17,2371.6054,2373.5439,2342.0186,3076762300.0,2346.9602
2017-03-20,2352.1149,2355.5347,2337.5269,2714929100.0,2350.0671
2017-03-21,2352.2124,2358.5471,2348.8689,2888792100.0,2357.1359
2017-03-22,2347.8575,2352.7639,2330.1158,3289198200.0,2338.5468
2017-03-23,2340.0614,2356.2714,2334.1196,2671255200.0,2347.4342
2017-03-24,2350.6917,2373.5785,2341.6197,4012077200.0,2365.6043
2017-03-27,2364.745,2381.7653,2360.6737,3549115600.0,2364.4277
2017-03-28,2368.1547,2368.379,2353.0761,2481363500.0,2356.3135
2017-03-29,2357.9977,2363.7697,2349.1249,2901854900.0,2352.6937
2017-03-30,2350.9195,2356.437,2335.2305,3111306600.0,2346.6672
2017-03-31,2344.9599,2361.3161,2340.7722,2950514600.0,2359.752
2017-04-05,2369.4888,2384.6804,2365.3402,4007544200.0,2384.2636
2017-04-06,2384.4322,2395.121,2376.1462,3932500300.0,2390.3893
2017-04-07,2390.9144,2394.0522,2379.3331,3624863000.0,2388.2714
2017-04-10,2388.5631,2391.9479,2377.4323,3125802600.0,2379.1574
2017-04-11,2374.9225,2385.0534,2354.0188,3920082600.0,2382.1093
2017-04-12,2378.9284,2385.6134,2362.4312,3364031600.0,2378.8628
2017-04-13,2369.6067,2373.3697,2364.4418,2279306000.0,2368.1061
2017-04-14,2367.7843,2368.8018,2344.6093,2431896900.0,2355.5204
2017-04-17,2348.7513,2359.1835,2334.8933,2637625000.0,2357.5233
2017-04-18,2352.5128,2352.791,2336.7707,2375365600.0,2337.3507
2017-04-19,2331.6599,2335.9901,2311.659,2791943500.0,2325.0424
2017-04-20,2324.3661,2336.5435,2320.9971,2657672500.0,2335.6472
2017-04-21,2336.4448,2350.87,2333.2339,2707371200.0,2347.6745
2017-04-24,2344.1921,2344.1921,2323.6676,3109300700.0,2341.9296
2017-04-25,2337.5206,2348.6026,2334.0037,1938294300.0,2344.741
2017-04-26,2345.6275,2360.2819,2338.8564,2647062200.0,2344.5049
2017-04-27,2337.4558,2352.6806,2327.4745,2983407600.0,2351.6403
2017-04-28,2348.2876,2348.2876,2331.824,2073368300.0,2347.0391
2017-05-02,2341.7482,2350.5147,2334.8824,1621832100.0,2336.7917
2017-05-03,2335.8206,2342.143,2324.1919,1874768500.0,2329.7661
2017-05-04,2325.0077,2332.0897,2317.1372,2076741000.0,2325.4332
2017-05-05,2318.9217,2320.602,2297.4492,3095107400.0,2320.602
2017-05-08,2309.2437,2326.0968,2298.318,3465012300.0,2326.0968
2017-05-09,2312.8502,2320.2946,2307.8681,1615731500.0,2316.2944
2017-05-10,2315.561,2337.0466,2315.561,2231892600.0,2324.9219
2017-05-11,2318.0494,2342.1845,2313.8327,2839544100.0,2339.2903
2017-05-12,2336.6071,2375.6392,2335.3745,2890678400.0,2375.4495
2017-05-15,2380.2743,2394.5172,2378.9741,2341241000.0,2381.7516
2017-05-16,2376.9048,2381.732,2362.1128,2389204700.0,2381.317
2017-05-17,2377.1211,2378.987,2361.6292,2085822500.0,2363.5591
2017-05-18,2348.872,2361.0157,2347.377,1712123100.0,2354.753
2017-05-19,2351.5202,2363.3566,2351.5202,1430456800.0,2361.6616
2017-05-22,2359.9686,2384.157,2358.7809,2278023100.0,2381.5525
2017-05-23,2378.7444,2412.0257,2376.6431,3462055600.0,2411.7999
2017-05-24,2402.5176,2413.4211,2382.1873,2277433200.0,2407.5706
2017-05-25,2399.3599,2476.9092,2399.2744,5036333500.0,2473.4953
2017-05-26,2467.9024,2483.7474,2462.2339,3098973300.0,2471.2141
2017-05-31,2470.9351,2502.8461,2462.258,2987834400.0,2479.078
2017-06-01,2476.2051,2497.6867,2465.4762,3076633000.0,2496.4482
2017-06-02,2494.3694,2499.7051,2472.6496,2366414800.0,2475.4636
2017-06-05,2468.9369,2473.3565,2442.2693,2873585700.0,2450.3457
2017-06-06,2447.0401,2466.3129,2444.1931,1746732200.0,2466.0064
2017-06-07,2468.5513,2492.9847,2464.1886,2713840800.0,2484.0334
2017-06-08,2481.1646,2508.9349,2475.7447,2207086000.0,2507.0335
2017-06-09,2506.758,2536.9931,2504.9001,3377330900.0,2519.2731
2017-06-12,2515.5759,2545.0373,2512.143,2572086900.0,2521.1681
2017-06-13,2517.3334,2519.1482,2499.7299,1748792100.0,2515.1427
2017-06-14,2505.0635,2505.2011,2471.6184,2184110800.0,2477.3173
2017-06-15,2474.2624,2481.7995,2453.1344,2070254500.0,2461.974
2017-06-16,2454.8405,2466.6922,2448.3106,1651804400.0,2452.7899
2017-06-19,2455.0312,2486.3139,2453.3495,2059400400.0,2484.1159
2017-06-20,2489.1996,2492.2223,2467.7656,1777115300.0,2474.4253
2017-06-21,2487.8517,2498.1901,2468.5135,2035421700.0,2497.2544
2017-06-22,2491.9235,2544.6674,2491.9235,4374394400.0,2516.6729
2017-06-23,2510.711,2530.5595,2496.6608,2940395100.0,2529.0983
2017-06-26,2531.2806,2560.1065,2531.2806,3971674800.0,2543.3213
2017-06-27,2541.6862,2558.0965,2529.2391,2698471300.0,2554.6996
2017-06-28,2548.1571,2560.8558,2537.235,2819497000.0,2537.6363
2017-06-29,2541.3483,2554.7977,2532.462,1975437600.0,2552.9754
2017-06-30,2543.7865,2552.9219,2533.8595,1867717700.0,2549.9676
2017-07-03,2550.4968,2550.4968,2522.7441,1830421300.0,2534.3675
2017-07-04,2531.5259,2531.6057,2506.6818,2354712800.0,2511.1507
2017-07-05,2508.8126,2551.408,2507.9205,2060765400.0,2548.0993
2017-07-06,2543.909,2561.6364,2534.1207,2223462400.0,2553.8793
2017-07-07,2542.9093,2546.7756,2527.548,2251006200.0,2543.6576
2017-07-10,2538.1582,2557.4727,2530.9276,2530514500.0,2550.1147
2017-07-11,2543.72,2592.0575,2543.0489,3396822800.0,2570.5919
2017-07-12,2570.9128,2604.1973,2555.3837,3707059500.0,2565.1428
2017-07-13,2565.5942,2601.467,2563.2209,4287157400.0,2600.9535
2017-07-14,2600.7644,2623.3154,2593.4299,3365328500.0,2622.9835
2017-07-17,2627.3746,2663.2835,2594.4247,6086594900.0,2631.4144
2017-07-18,2619.2303,2637.532,2596.1224,3943504000.0,2624.3081
2017-07-19,2621.112,2661.6587,2618.3689,4868889700.0,2657.8882
2017-07-20,2653.3794,2666.0446,2643.6418,3758073300.0,2665.4483
2017-07-21,2655.2284,2661.4764,2634.9951,2971556200.0,2639.2128
2017-07-24,2636.5514,2666.6518,2632.7575,3305656600.0,2654.3785
2017-07-25,2656.4773,2667.7864,2639.6062,3418541300.0,2643.0733
2017-07-26,2642.2587,2665.149,2617.546,3544725600.0,2636.2005
2017-07-27,2631.9978,2638.9404,2610.5758,3067012600.0,2636.6262
2017-07-28,2627.1593,2642.6914,2619.0355,2193446500.0,2636.3937
2017-07-31,2633.8821,2649.2942,2626.1827,2864776300.0,2638.1244
2017-08-01,2640.8671,2681.9347,2638.0214,3382050700.0,2681.8054
2017-08-02,2679.3364,2696.6417,2675.2015,4222237700.0,2680.6314
2017-08-03,2676.348,2689.9388,2644.9871,3181516800.0,2646.2164
2017-08-04,2644.4459,2653.8128,2627.2482,2795995200.0,2627.8026
2017-08-07,2621.546,2641.3412,2613.8249,2608610900.0,2634.1759
2017-08-08,2632.0435,2639.2415,2622.2606,2578246800.0,2635.1841
2017-08-09,2630.67,2634.4349,2618.8132,2470791100.0,2620.3807
2017-08-10,2617.9885,2635.351,2590.8637,2817147900.0,2611.3412
2017-08-11,2592.038,2599.7121,2566.5727,3517096000.0,2570.2565
2017-08-14,2572.3008,2598.3794,2567.6009,2611890000.0,2591.4536
2017-08-15,2593.0719,2623.0837,2592.9242,2790097600.0,2605.2415
2017-08-16,2601.4708,2602.0988,2586.3352,2035181100.0,2595.0017
2017-08-17,2599.0419,2606.6849,2591.542,2057110500.0,2604.0837
2017-08-18,2601.8845,2621.9693,2595.8647,1989782800.0,2613.2647
2017-08-21,2619.0381,2628.8017,2610.257,1943687200.0,2616.8248
2017-08-22,2624.4106,2644.1982,2620.1589,2711818200.0,2643.5032
2017-08-23,2641.792,2673.3854,2639.6618,3469179400.0,2659.7804
2017-08-24,2659.6517,2675.1978,2641.8253,2993921100.0,2646.4016
2017-08-25,2645.4491,2706.7039,2645.4491,4749375100.0,2706.2421
2017-08-28,2715.4696,2766.79,2715.4696,6050109800.0,2736.4617
2017-08-29,2734.4459,2746.103,2726.218,3526228400.0,2739.129
2017-08-30,2739.9951,2762.0668,2720.6558,4205280300.0,2728.2308
2017-08-31,2729.4694,2735.4262,2701.8849,4018223400.0,2714.6313
2017-09-01,2716.0543,2734.7684,2700.1618,4309329600.0,2710.1186
2017-09-04,2703.3303,2713.7289,2691.7754,3319628900.0,2711.3475
2017-09-05,2712.7609,2738.594,2711.1738,3053478800.0,2729.8476
2017-09-06,2721.9475,2725.2397,2703.6515,3113793300.0,2714.3309
2017-09-07,2716.1251,2717.5555,2690.8771,2763611100.0,2691.829
2017-09-08,2692.7975,2701.5697,2681.4428,2447129200.0,2686.6899
2017-09-11,2691.3364,2708.4223,2673.6232,2908410100.0,2674.7502
2017-09-12,2682.2494,2695.525,2672.285,3078832300.0,2692.5401
2017-09-13,2690.5596,2694.4138,2676.2487,2119772000.0,2687.6707
2017-09-14,2688.3998,2694.775,2666.8169,2858673700.0,2672.8364
2017-09-15,2669.653,2677.5329,2659.7328,3464898000.0,2668.3759
2017-09-18,2670.1977,2694.0589,2670.1977,3313463900.0,2674.1759
2017-09-19,2680.7159,2687.1837,2661.6095,3008735900.0,2670.6914
2017-09-20,2667.2401,2675.2112,2661.8681,2536794000.0,2662.6266
2017-09-21,2664.0525,2690.3598,2660.5309,3175345200.0,2675.5508
2017-09-22,2666.6655,2686.4094,2662.8382,2635975000.0,2679.0529
2017-09-25,2672.9453,2682.7495,2667.3055,3198142000.0,2680.6516
2017-09-26,2673.5445,2681.2329,2673.3966,1928317700.0,2678.9912
2017-09-27,2674.4102,2677.7437,2659.5963,2005863700.0,2661.5532
2017-09-28,2661.5413,2663.6951,2653.4645,2166188100.0,2661.2832
2017-09-29,2661.5229,2682.1695,2660.8582,2020466800.0,2672.3272
2017-10-09,2736.8345,2743.3643,2688.5382,4148929200.0,2692.0769
2017-10-10,2693.251,2711.3065,2671.9426,2997472700.0,2695.5374
2017-10-11,2694.4982,2717.3281,2692.7692,2459848300.0,2707.5221
2017-10-12,2706.4203,2724.8346,2702.3134,2392287700.0,2718.3508
2017-10-13,2716.0041,2722.2311,2711.9544,1927340900.0,2713.3767
2017-10-16,2719.3095,2741.0971,2715.0511,2557589800.0,2726.6423
2017-10-17,2725.1997,2734.3072,2716.4042,1797980900.0,2723.5345
2017-10-18,2725.6666,2753.9229,2723.7626,2826082100.0,2753.0105
2017-10-19,2750.6359,2756.0354,2743.1343,2861786900.0,2756.0354
2017-10-20,2744.4945,2746.2294,2733.7199,1609842100.0,2737.6411
2017-10-23,2744.325,2746.9989,2732.6321,1954603500.0,2734.3683
2017-10-24,2732.9435,2762.594,2730.8414,2487082700.0,2753.6492
2017-10-25,2753.9297,2756.7629,2746.2667,1964672200.0,2752.1394
2017-10-26,2760.0647,2788.6564,2753.7271,4147318800.0,2771.0435
2017-10-27,2770.5287,2815.419,2769.4266,4030195600.0,2814.272
