nav_date,close
2004-02-17,123.01
2004-02-18,123.11
2004-02-19,123.14
2004-02-20,123.12
2004-02-23,123.26
2004-02-24,123.43
2004-02-25,123.57
2004-02-26,123.51
2004-02-27,123.66
2004-03-01,123.76
2004-03-02,123.83
2004-03-03,123.81
2004-03-04,123.97
2004-03-05,123.98
2004-03-08,124.24
2004-03-09,124.23
2004-03-10,124.09
2004-03-11,124.2
2004-03-12,124.26
2004-03-15,124.22
2004-03-16,124.06
2004-03-17,124.28
2004-03-18,124.28
2004-03-19,124.4
2004-03-22,124.57
2004-03-23,124.68
2004-03-24,124.61
2004-03-25,124.42
2004-03-26,124.53
2004-03-29,124.58
2004-03-30,124.73
2004-03-31,124.91
2004-04-01,125.0
2004-04-02,124.89
2004-04-05,125.07
2004-04-06,125.31
2004-04-07,125.3
2004-04-08,125.45
2004-04-13,125.63
2004-04-14,125.26
2004-04-15,125.28
2004-04-16,125.43
2004-04-19,125.58
2004-04-20,125.6
2004-04-21,125.43
2004-04-22,125.44
2004-04-23,125.5
2004-04-26,125.7
2004-04-27,125.75
2004-04-28,125.71
2004-04-29,125.58
2004-04-30,125.51
2004-05-04,125.54
2004-05-05,125.37
2004-05-06,125.1
2004-05-07,124.94
2004-05-10,124.01
2004-05-11,123.65
2004-05-12,123.49
2004-05-13,123.25
2004-05-14,122.54
2004-05-17,121.69
2004-05-18,121.91
2004-05-19,122.39
2004-05-20,122.64
2004-05-21,122.8
2004-05-24,123.05
2004-05-25,123.18
2004-05-26,123.41
2004-05-27,123.54
2004-05-28,123.9
2004-05-31,123.9
2004-06-01,123.92
2004-06-02,123.84
2004-06-03,123.92
2004-06-04,123.95
2004-06-07,123.95
2004-06-08,124.14
2004-06-09,124.39
2004-06-10,124.52
2004-06-11,124.55
2004-06-14,124.69
2004-06-15,124.93
2004-06-16,125.12
2004-06-17,125.18
2004-06-18,125.24
2004-06-21,125.4
2004-06-22,125.43
2004-06-23,125.45
2004-06-24,125.56
2004-06-25,125.65
2004-06-28,125.69
2004-06-29,125.7
2004-06-30,126.05
2004-07-01,125.98
2004-07-02,126.01
2004-07-05,126.13
2004-07-06,126.33
2004-07-07,126.39
2004-07-08,126.38
2004-07-09,126.39
2004-07-12,126.54
2004-07-13,126.57
2004-07-14,126.51
2004-07-15,126.69
2004-07-16,126.96
2004-07-19,127.22
2004-07-20,127.16
2004-07-21,127.2
2004-07-22,127.33
2004-07-23,127.37
2004-07-26,127.41
2004-07-27,127.33
2004-07-28,127.35
2004-07-29,127.28
2004-07-30,127.65
2004-08-02,127.86
2004-08-03,127.86
2004-08-04,127.98
2004-08-05,128.11
2004-08-06,128.18
2004-08-09,128.17
2004-08-10,128.1
2004-08-11,128.12
2004-08-12,128.07
2004-08-13,128.19
2004-08-16,128.24
2004-08-17,128.16
2004-08-18,128.22
2004-08-19,128.33
2004-08-20,128.32
2004-08-23,128.48
2004-08-24,128.47
2004-08-25,128.67
2004-08-26,128.68
2004-08-27,128.93
2004-08-31,129.24
2004-09-01,129.27
2004-09-02,129.31
2004-09-03,129.35
2004-09-06,129.53
2004-09-07,129.46
2004-09-08,129.63
2004-09-09,129.69
2004-09-10,129.77
2004-09-13,129.93
2004-09-14,130.07
2004-09-15,130.15
2004-09-16,130.4
2004-09-17,130.49
2004-09-20,130.57
2004-09-21,130.59
2004-09-22,130.76
2004-09-23,130.82
2004-09-24,130.97
2004-09-27,131.06
2004-09-28,131.02
2004-09-29,130.81
2004-09-30,130.82
2004-10-01,130.79
2004-10-04,130.99
2004-10-05,131.03
2004-10-06,131.15
2004-10-07,131.25
2004-10-08,131.28
2004-10-11,131.57
2004-10-12,131.72
2004-10-13,131.83
2004-10-14,131.66
2004-10-15,131.62
2004-10-18,131.54
2004-10-19,131.52
2004-10-20,131.41
2004-10-21,131.53
2004-10-22,131.56
2004-10-25,131.57
2004-10-26,131.64
2004-10-27,131.74
2004-10-28,131.88
2004-10-29,132.09
2004-11-01,132.19
2004-11-02,132.39
2004-11-03,132.52
2004-11-04,132.57
2004-11-05,132.66
2004-11-08,132.85
2004-11-09,133.0
2004-11-10,132.97
2004-11-11,133.17
2004-11-12,133.27
2004-11-15,133.47
2004-11-16,133.63
2004-11-17,133.74
2004-11-18,133.75
2004-11-19,133.79
2004-11-22,133.97
2004-11-23,134.17
2004-11-24,134.23
2004-11-25,134.35
2004-11-26,134.41
2004-11-29,134.49
2004-11-30,134.85
2004-12-01,135.09
2004-12-02,135.27
2004-12-03,135.42
2004-12-06,135.56
2004-12-07,135.68
2004-12-08,135.83
2004-12-09,135.8
2004-12-10,135.74
2004-12-13,135.75
2004-12-14,135.82
2004-12-15,135.94
2004-12-16,136.12
2004-12-17,136.19
2004-12-20,136.22
2004-12-21,136.12
2004-12-22,136.02
2004-12-23,135.94
2004-12-24,135.99
2004-12-29,135.9
2004-12-30,135.9
2004-12-31,136.07
2005-01-04,136.31
2005-01-05,136.37
2005-01-06,136.38
2005-01-07,136.54
2005-01-10,136.63
2005-01-11,136.52
2005-01-12,136.5
2005-01-13,136.54
2005-01-14,136.56
2005-01-17,136.52
2005-01-18,136.68
2005-01-19,136.84
2005-01-20,136.81
2005-01-21,136.72
2005-01-24,136.82
2005-01-25,137.03
2005-01-26,137.12
2005-01-27,137.36
2005-01-28,137.41
2005-01-31,137.51
2005-02-01,137.6
2005-02-02,137.71
2005-02-03,137.8
2005-02-04,138.0
2005-02-07,138.15
2005-02-08,138.37
2005-02-09,138.58
2005-02-10,138.67
2005-02-11,138.73
2005-02-14,139.09
2005-02-15,139.2
2005-02-16,139.13
2005-02-17,139.12
2005-02-18,139.11
2005-02-21,139.2
2005-02-22,139.03
2005-02-23,139.02
2005-02-24,139.05
2005-02-25,139.23
2005-02-28,139.58
2005-03-01,139.76
2005-03-02,139.75
2005-03-03,139.74
2005-03-04,139.88
2005-03-07,139.99
2005-03-08,139.97
2005-03-09,139.8
2005-03-10,139.66
2005-03-11,139.63
2005-03-14,139.51
2005-03-15,139.49
2005-03-16,139.13
2005-03-17,139.0
2005-03-18,138.97
2005-03-21,138.32
2005-03-22,137.57
2005-03-23,137.58
2005-03-24,137.75
2005-03-29,137.87
2005-03-30,137.73
2005-03-31,137.47
2005-04-01,137.44
2005-04-04,137.16
2005-04-05,137.27
2005-04-06,137.58
2005-04-07,137.8
2005-04-08,138.07
2005-04-11,137.96
2005-04-12,138.07
2005-04-13,138.08
2005-04-14,137.78
2005-04-15,137.12
2005-04-18,136.52
2005-04-19,136.7
2005-04-20,136.94
2005-04-21,137.07
2005-04-22,137.36
2005-04-25,137.54
2005-04-26,137.28
2005-04-27,137.16
2005-04-28,137.26
2005-04-29,137.02
2005-05-03,136.97
2005-05-04,136.91
2005-05-05,137.03
2005-05-06,136.64
2005-05-09,136.58
2005-05-10,136.01
2005-05-11,135.73
2005-05-12,135.74
2005-05-13,135.41
2005-05-16,134.62
2005-05-17,133.9
2005-05-18,133.9
2005-05-19,134.62
2005-05-20,134.84
2005-05-23,135.32
2005-05-24,135.72
2005-05-25,136.02
2005-05-26,136.48
2005-05-27,136.57
2005-05-31,137.17
2005-06-01,137.33
2005-06-02,137.95
2005-06-03,138.26
2005-06-06,138.43
2005-06-07,138.66
2005-06-08,138.79
2005-06-09,139.65
2005-06-10,139.85
2005-06-13,140.12
2005-06-14,140.43
2005-06-15,140.69
2005-06-16,140.41
2005-06-17,140.2
2005-06-20,140.51
2005-06-21,140.85
2005-06-22,140.89
2005-06-23,140.5
2005-06-24,140.18
2005-06-27,140.07
2005-06-28,140.44
2005-06-29,140.66
2005-06-30,140.77
2005-07-01,140.84
2005-07-04,141.03
2005-07-05,141.18
2005-07-06,141.21
2005-07-07,140.75
2005-07-08,140.84
2005-07-11,141.29
2005-07-12,141.53
2005-07-13,141.72
2005-07-14,142.07
2005-07-15,142.33
2005-07-18,142.42
2005-07-19,142.36
2005-07-20,142.23
2005-07-21,142.4
2005-07-22,142.54
2005-07-25,142.76
2005-07-26,142.6
2005-07-27,142.67
2005-07-28,142.66
2005-07-29,143.19
2005-08-01,143.22
2005-08-02,143.34
2005-08-03,143.27
2005-08-04,143.18
2005-08-05,143.09
2005-08-08,142.7
2005-08-09,142.88
2005-08-10,143.06
2005-08-11,143.2
2005-08-12,143.39
2005-08-15,143.48
2005-08-16,143.56
2005-08-17,143.63
2005-08-18,143.78
2005-08-19,144.1
2005-08-22,144.34
2005-08-23,144.46
2005-08-24,144.37
2005-08-25,144.37
2005-08-26,144.43
2005-08-30,144.31
2005-08-31,144.37
2005-09-01,144.3
2005-09-02,144.19
2005-09-05,144.41
2005-09-06,144.55
2005-09-07,144.6
2005-09-08,144.74
2005-09-09,144.74
2005-09-12,144.9
2005-09-13,144.93
2005-09-14,145.1
2005-09-15,144.98
2005-09-16,144.89
2005-09-19,145.01
2005-09-20,144.87
2005-09-21,144.86
2005-09-22,144.6
2005-09-23,144.45
2005-09-26,144.61
2005-09-27,144.51
2005-09-28,144.46
2005-09-29,144.57
2005-09-30,144.65
2005-10-03,144.82
2005-10-04,144.99
2005-10-05,145.13
2005-10-06,144.85
2005-10-07,144.58
2005-10-10,144.04
2005-10-11,144.07
2005-10-12,143.75
2005-10-13,143.67
2005-10-14,143.45
2005-10-17,144.49
2005-10-18,145.29
2005-10-19,145.25
2005-10-20,145.41
2005-10-21,145.66
2005-10-24,146.1
2005-10-25,145.96
2005-10-26,145.71
2005-10-27,145.21
2005-10-28,145.01
2005-10-31,144.97
2005-11-01,145.1
2005-11-02,145.08
2005-11-03,145.35
2005-11-04,145.38
2005-11-07,145.31
2005-11-08,145.46
2005-11-09,145.29
2005-11-10,145.13
2005-11-11,145.12
2005-11-14,144.9
2005-11-15,144.62
2005-11-16,144.39
2005-11-17,143.73
2005-11-18,144.19
2005-11-21,144.48
2005-11-22,144.21
2005-11-23,144.26
2005-11-24,144.33
2005-11-25,144.37
2005-11-28,144.33
2005-11-29,144.33
2005-11-30,144.41
2005-12-01,144.58
2005-12-02,144.49
2005-12-05,144.42
2005-12-06,144.15
2005-12-07,144.39
2005-12-08,144.78
2005-12-09,145.28
2005-12-12,145.68
2005-12-13,145.37
2005-12-14,145.24
2005-12-15,145.13
2005-12-16,145.36
2005-12-19,145.32
2005-12-20,145.35
2005-12-21,145.2
2005-12-22,145.14
2005-12-23,145.06
2005-12-28,145.03
2005-12-29,145.18
2005-12-30,145.2
2006-01-03,145.25
2006-01-04,145.7
2006-01-05,146.09
2006-01-06,146.49
2006-01-09,147.34
2006-01-10,147.45
2006-01-11,147.35
2006-01-12,147.4
2006-01-13,147.33
2006-01-16,147.1
2006-01-17,147.06
2006-01-18,146.93
2006-01-19,147.04
2006-01-20,147.17
2006-01-23,147.22
2006-01-24,147.46
2006-01-25,147.67
2006-01-26,147.61
2006-01-27,147.77
2006-01-30,148.38
2006-01-31,148.42
2006-02-01,148.67
2006-02-02,148.83
2006-02-03,148.6
2006-02-06,148.46
2006-02-07,148.38
2006-02-08,147.91
2006-02-09,148.05
2006-02-10,148.13
2006-02-13,147.97
2006-02-14,147.78
2006-02-15,148.06
2006-02-16,148.16
2006-02-17,148.43
2006-02-20,148.47
2006-02-21,148.59
2006-02-22,148.57
2006-02-23,148.78
2006-02-24,148.73
2006-02-27,148.58
2006-02-28,148.75
2006-03-01,148.8
2006-03-02,148.58
2006-03-03,148.48
2006-03-06,148.73
2006-03-07,148.9
2006-03-08,148.69
2006-03-09,148.83
2006-03-10,148.83
2006-03-13,149.04
2006-03-14,148.94
2006-03-15,148.98
2006-03-16,148.83
2006-03-17,148.63
2006-03-20,149.08
2006-03-21,149.32
2006-03-22,149.39
2006-03-23,149.53
2006-03-24,149.57
2006-03-27,149.87
2006-03-28,149.78
2006-03-29,149.58
2006-03-30,149.52
2006-03-31,149.55
2006-04-03,150.04
2006-04-04,149.84
2006-04-05,149.74
2006-04-06,149.61
2006-04-07,149.47
2006-04-10,149.53
2006-04-11,149.67
2006-04-12,149.8
2006-04-13,149.76
2006-04-18,149.88
2006-04-19,150.11
2006-04-20,150.36
2006-04-21,150.53
2006-04-24,150.56
2006-04-25,150.59
2006-04-26,150.54
2006-04-27,150.73
2006-04-28,150.93
2006-05-02,151.16
2006-05-03,151.31
2006-05-04,151.24
2006-05-05,151.23
2006-05-08,151.35
2006-05-09,151.41
2006-05-10,151.41
2006-05-11,151.65
2006-05-12,151.74
2006-05-15,151.81
2006-05-16,151.64
2006-05-17,151.7
2006-05-18,151.59
2006-05-19,151.47
2006-05-22,151.4
2006-05-23,150.97
2006-05-24,150.89
2006-05-25,151.1
2006-05-26,151.23
2006-05-30,151.68
2006-05-31,151.5
2006-06-01,151.59
2006-06-02,151.76
2006-06-05,151.84
2006-06-06,151.82
2006-06-07,151.8
2006-06-08,151.9
2006-06-09,152.01
2006-06-12,152.21
2006-06-13,152.24
2006-06-14,152.02
2006-06-15,152.01
2006-06-16,151.93
2006-06-19,151.97
2006-06-20,151.87
2006-06-21,151.66
2006-06-22,151.41
2006-06-23,150.85
2006-06-26,150.42
2006-06-27,150.28
2006-06-28,150.5
2006-06-29,150.8
2006-06-30,151.21
2006-07-03,151.42
2006-07-04,151.82
2006-07-05,151.71
2006-07-06,151.43
2006-07-07,151.56
2006-07-10,151.66
2006-07-11,151.74
2006-07-12,151.91
2006-07-13,152.02
2006-07-14,152.02
2006-07-17,151.94
2006-07-18,152.09
2006-07-19,152.22
2006-07-20,152.34
2006-07-21,152.63
2006-07-24,152.8
2006-07-25,152.94
2006-07-26,153.07
2006-07-27,153.16
2006-07-28,153.17
2006-07-31,153.38
2006-08-01,153.5
2006-08-02,153.63
2006-08-03,153.82
2006-08-04,154.05
2006-08-07,154.24
2006-08-08,154.33
2006-08-09,154.37
2006-08-10,154.37
2006-08-11,154.53
2006-08-14,154.61
2006-08-15,154.66
2006-08-16,154.68
2006-08-17,154.79
2006-08-18,154.72
2006-08-21,154.77
2006-08-22,154.75
2006-08-23,154.97
2006-08-24,154.95
2006-08-25,155.13
2006-08-29,155.22
2006-08-30,155.56
2006-08-31,155.72
2006-09-01,156.07
2006-09-04,156.11
2006-09-05,156.14
2006-09-06,155.82
2006-09-07,155.82
2006-09-08,155.95
2006-09-11,155.99
2006-09-12,156.24
2006-09-13,156.28
2006-09-14,156.4
2006-09-15,156.46
2006-09-18,156.35
2006-09-19,156.34
2006-09-20,156.37
2006-09-21,156.45
2006-09-22,156.41
2006-09-25,156.59
2006-09-26,156.76
2006-09-27,156.66
2006-09-28,156.67
2006-09-29,156.7
2006-10-02,156.81
2006-10-03,156.92
2006-10-04,157.03
2006-10-05,157.02
2006-10-06,157.34
2006-10-09,157.41
2006-10-10,157.41
2006-10-11,157.53
2006-10-12,157.66
2006-10-13,157.8
2006-10-16,158.07
2006-10-17,158.22
2006-10-18,158.35
2006-10-19,158.42
2006-10-20,158.54
2006-10-23,158.66
2006-10-24,158.66
2006-10-25,158.76
2006-10-26,158.92
2006-10-27,159.13
2006-10-30,159.27
2006-10-31,159.36
2006-11-01,159.45
2006-11-02,159.54
2006-11-03,159.68
2006-11-06,159.94
2006-11-07,160.1
2006-11-08,160.1
2006-11-09,160.02
2006-11-10,160.17
2006-11-13,160.3
2006-11-14,160.31
2006-11-15,160.37
2006-11-16,160.47
2006-11-17,160.65
2006-11-20,160.84
2006-11-21,160.86
2006-11-22,160.83
2006-11-23,160.69
2006-11-24,160.69
2006-11-27,160.74
2006-11-28,160.73
2006-11-29,160.81
2006-11-30,160.95
2006-12-01,161.11
2006-12-04,161.15
2006-12-05,161.26
2006-12-06,161.28
2006-12-07,161.4
2006-12-08,161.42
2006-12-11,161.56
2006-12-12,161.67
2006-12-13,161.69
2006-12-14,161.7
2006-12-15,161.8
2006-12-18,161.82
2006-12-19,161.81
2006-12-20,161.84
2006-12-21,161.87
2006-12-22,161.87
2006-12-27,161.99
2006-12-28,162.08
2006-12-29,162.13
2007-01-02,162.24
2007-01-03,162.25
2007-01-04,162.39
2007-01-05,162.31
2007-01-08,162.47
2007-01-09,162.62
2007-01-10,162.63
2007-01-11,162.82
2007-01-12,162.99
2007-01-15,163.18
2007-01-16,163.33
2007-01-17,163.55
2007-01-18,163.71
2007-01-19,163.71
2007-01-22,164.04
2007-01-23,164.09
2007-01-24,164.02
2007-01-25,164.2
2007-01-26,164.18
2007-01-29,164.1
2007-01-30,163.98
2007-01-31,163.82
2007-02-01,164.07
2007-02-02,164.24
2007-02-05,164.37
2007-02-06,164.57
2007-02-07,164.53
2007-02-08,164.51
2007-02-09,164.5
2007-02-12,164.56
2007-02-13,164.44
2007-02-14,164.51
2007-02-15,164.63
2007-02-16,164.72
2007-02-19,164.8
2007-02-20,165.0
2007-02-21,165.08
2007-02-22,165.22
2007-02-23,165.18
2007-02-26,165.34
2007-02-27,164.98
2007-02-28,164.59
2007-03-01,164.62
2007-03-02,164.37
2007-03-05,163.78
2007-03-06,163.51
2007-03-07,163.7
2007-03-08,164.04
2007-03-09,164.16
2007-03-12,164.18
2007-03-13,164.08
2007-03-14,163.75
2007-03-15,163.78
2007-03-16,163.7
2007-03-19,163.92
2007-03-20,164.01
2007-03-21,164.28
2007-03-22,164.39
2007-03-23,164.49
2007-03-26,164.64
2007-03-27,164.62
2007-03-28,164.51
2007-03-29,164.55
2007-03-30,164.51
2007-04-02,164.56
2007-04-03,164.67
2007-04-04,164.74
2007-04-05,164.62
2007-04-10,164.78
2007-04-11,164.93
2007-04-12,164.89
2007-04-13,164.93
2007-04-16,165.16
2007-04-17,165.4
2007-04-18,165.47
2007-04-19,165.39
2007-04-20,165.52
2007-04-23,165.7
2007-04-24,165.69
2007-04-25,165.66
2007-04-26,165.63
2007-04-27,165.61
2007-04-30,165.73
2007-05-01,165.83
2007-05-02,165.76
2007-05-03,165.78
2007-05-04,165.93
2007-05-08,166.14
2007-05-09,166.26
2007-05-10,166.25
2007-05-11,166.27
2007-05-14,166.36
2007-05-15,166.36
2007-05-16,166.39
2007-05-17,166.4
2007-05-18,166.42
2007-05-21,166.65
2007-05-22,166.82
2007-05-23,166.98
2007-05-24,167.03
2007-05-25,166.98
2007-05-29,167.03
2007-05-30,167.02
2007-05-31,167.06
2007-06-01,167.08
2007-06-04,167.22
2007-06-05,167.14
2007-06-06,167.08
2007-06-07,166.51
2007-06-08,166.22
2007-06-11,166.36
2007-06-12,166.36
2007-06-13,166.01
2007-06-14,166.07
2007-06-15,166.18
2007-06-18,166.29
2007-06-19,166.37
2007-06-20,166.42
2007-06-21,166.16
2007-06-22,166.14
2007-06-25,165.94
2007-06-26,165.82
2007-06-27,165.55
2007-06-28,165.48
2007-06-29,165.36
2007-07-02,164.98
2007-07-03,165.01
2007-07-04,165.01
2007-07-05,164.99
2007-07-06,164.88
2007-07-09,164.9
2007-07-10,164.46
2007-07-11,163.97
2007-07-12,163.76
2007-07-13,163.81
2007-07-16,164.09
2007-07-17,163.88
2007-07-18,163.71
2007-07-19,163.72
2007-07-20,163.38
2007-07-23,162.98
2007-07-24,162.71
2007-07-25,162.62
2007-07-26,161.8
2007-07-27,159.45
2007-07-30,158.48
2007-07-31,159.75
2007-08-01,159.41
2007-08-02,159.82
2007-08-03,160.09
2007-08-06,159.86
2007-08-07,160.23
2007-08-09,161.0
2007-08-10,160.86
2007-08-14,160.75
2007-08-15,160.41
2007-08-16,160.03
2007-08-17,159.35
2007-08-20,159.48
2007-08-21,159.25
2007-08-22,159.08
2007-08-23,159.51
2007-08-24,159.49
2007-08-28,159.73
2007-08-29,159.53
2007-08-30,159.29
2007-08-31,159.37
2007-09-03,159.53
2007-09-04,159.57
2007-09-05,159.65
2007-09-06,159.58
2007-09-07,159.65
2007-09-10,159.4
2007-09-11,159.29
2007-09-12,159.23
2007-09-13,159.07
2007-09-14,159.07
2007-09-17,159.11
2007-09-18,159.19
2007-09-19,160.17
2007-09-20,160.38
2007-09-21,160.77
2007-09-24,161.53
2007-09-25,161.51
2007-09-26,162.05
2007-09-27,162.18
2007-09-28,162.26
2007-10-01,162.33
2007-10-02,162.44
2007-10-03,162.6
2007-10-04,162.96
2007-10-05,163.2
2007-10-08,163.51
2007-10-09,163.98
2007-10-10,164.36
2007-10-11,164.47
2007-10-12,164.44
2007-10-15,164.81
2007-10-16,164.49
2007-10-17,164.44
2007-10-18,163.77
2007-10-19,163.56
2007-10-22,162.87
2007-10-23,163.39
2007-10-24,163.51
2007-10-25,163.57
2007-10-26,163.49
2007-10-29,163.53
2007-10-30,163.4
2007-10-31,163.43
2007-11-01,163.52
2007-11-02,163.19
2007-11-05,162.64
2007-11-06,162.79
2007-11-07,162.48
2007-11-08,161.98
2007-11-09,161.17
2007-11-12,160.71
2007-11-13,160.39
2007-11-14,160.23
2007-11-15,159.62
2007-11-16,158.83
2007-11-19,158.29
2007-11-20,157.67
2007-11-21,156.36
2007-11-22,156.29
2007-11-23,156.48
2007-11-26,156.79
2007-11-28,157.12
2007-11-29,157.58
2007-11-30,158.01
2007-12-03,158.27
2007-12-04,158.0
2007-12-05,157.62
2007-12-06,157.4
2007-12-07,157.2
2007-12-10,157.41
2007-12-11,157.58
2007-12-12,157.69
2007-12-13,157.78
2007-12-14,157.92
2007-12-17,158.16
2007-12-18,158.07
2007-12-19,157.89
2007-12-20,157.41
2007-12-21,157.32
2007-12-24,157.31
2007-12-27,157.21
2007-12-28,157.09
2007-12-31,157.29
2008-01-02,157.2
2008-01-03,157.01
2008-01-04,156.55
2008-01-07,156.36
2008-01-08,155.68
2008-01-09,154.08
2008-01-10,153.45
2008-01-11,153.08
2008-01-14,152.48
2008-01-15,152.52
2008-01-16,152.45
2008-01-17,151.98
2008-01-18,151.54
2008-01-21,150.95
2008-01-22,149.34
2008-01-23,149.51
2008-01-24,149.52
2008-01-25,150.35
2008-01-28,150.43
2008-01-29,150.84
2008-01-30,151.0
2008-01-31,150.55
2008-02-01,150.69
2008-02-04,150.87
2008-02-05,150.43
2008-02-06,149.35
2008-02-07,149.18
2008-02-08,148.95
2008-02-11,148.12
2008-02-12,147.17
2008-02-13,147.53
2008-02-14,148.04
2008-02-15,147.62
2008-02-18,147.43
2008-02-19,147.16
2008-02-20,146.62
2008-02-21,146.86
2008-02-22,147.14
2008-02-25,147.97
2008-02-26,148.78
2008-02-27,148.72
2008-02-28,148.56
2008-02-29,147.87
2008-03-03,147.23
2008-03-04,147.09
2008-03-05,147.31
2008-03-06,147.31
2008-03-07,146.59
2008-03-10,146.74
2008-03-11,146.46
2008-03-12,146.09
2008-03-13,145.14
2008-03-14,145.17
2008-03-17,144.41
2008-03-18,144.69
2008-03-19,144.57
2008-03-20,144.7
2008-03-25,145.47
2008-03-26,145.91
2008-03-27,146.26
2008-03-28,146.41
2008-03-31,146.18
2008-04-01,146.76
2008-04-02,147.25
2008-04-03,147.93
2008-04-04,148.86
2008-04-07,150.03
2008-04-08,149.71
2008-04-09,149.43
2008-04-10,149.24
2008-04-11,149.54
2008-04-14,149.49
2008-04-15,149.32
2008-04-16,149.6
2008-04-17,150.18
2008-04-18,151.12
2008-04-21,151.16
2008-04-22,151.59
2008-04-23,152.14
2008-04-24,152.34
2008-04-25,152.76
2008-04-28,153.46
2008-04-29,153.57
2008-04-30,153.96
2008-05-01,154.37
2008-05-02,155.15
2008-05-06,155.11
2008-05-07,155.1
2008-05-08,155.04
2008-05-09,154.87
2008-05-12,155.03
2008-05-13,154.93
2008-05-14,155.05
2008-05-15,155.01
2008-05-16,155.27
2008-05-19,156.04
2008-05-20,156.37
2008-05-21,156.31
2008-05-22,156.04
2008-05-23,155.63
2008-05-27,155.42
2008-05-28,155.66
2008-05-29,155.7
2008-05-30,155.44
2008-06-02,155.26
2008-06-03,154.69
2008-06-04,154.26
2008-06-05,153.99
2008-06-06,154.08
2008-06-10,152.81
2008-06-11,152.68
2008-06-12,152.61
2008-06-13,152.75
2008-06-16,153.11
2008-06-17,153.07
2008-06-18,152.91
2008-06-19,152.63
2008-06-20,151.71
2008-06-23,151.52
2008-06-24,150.23
2008-06-25,149.56
2008-06-26,149.29
2008-06-27,148.14
2008-06-30,148.15
2008-07-01,147.62
2008-07-02,146.97
2008-07-03,145.05
2008-07-04,144.56
2008-07-07,144.27
2008-07-08,143.88
2008-07-09,144.37
2008-07-10,143.86
2008-07-11,143.9
2008-07-14,144.33
2008-07-15,144.0
2008-07-16,143.97
2008-07-17,144.08
2008-07-18,144.1
2008-07-21,144.82
2008-07-22,144.74
2008-07-23,145.26
2008-07-24,145.28
2008-07-25,145.28
2008-07-28,145.54
2008-07-29,145.62
2008-07-30,145.46
2008-07-31,145.28
2008-08-01,144.18
2008-08-04,143.86
2008-08-05,143.99
2008-08-06,144.2
2008-08-07,144.23
2008-08-08,144.52
2008-08-11,144.97
2008-08-12,145.84
2008-08-13,145.44
2008-08-14,145.47
2008-08-15,146.03
2008-08-18,146.58
2008-08-19,146.23
2008-08-20,146.25
2008-08-21,145.95
2008-08-22,145.63
2008-08-26,145.83
2008-08-27,145.79
2008-08-28,145.54
2008-08-29,145.92
2008-09-01,145.95
2008-09-02,146.24
2008-09-03,146.19
2008-09-04,146.48
2008-09-05,146.26
2008-09-08,146.67
2008-09-09,146.63
2008-09-10,146.62
2008-09-11,146.12
2008-09-12,146.34
2008-09-15,145.42
2008-09-16,143.03
2008-09-17,142.99
2008-09-18,141.4
2008-09-19,142.76
2008-09-22,142.62
2008-09-23,141.7
2008-09-24,141.26
2008-09-25,138.75
2008-09-26,137.9
2008-09-29,136.49
2008-09-30,134.66
2008-10-01,134.64
2008-10-02,133.35
2008-10-03,131.54
2008-10-06,128.38
2008-10-07,127.59
2008-10-08,125.05
2008-10-09,122.28
2008-10-10,117.28
2008-10-13,117.88
2008-10-14,118.33
2008-10-15,118.8
2008-10-16,117.0
2008-10-17,116.04
2008-10-20,115.36
2008-10-21,114.84
2008-10-22,113.08
2008-10-23,112.21
2008-10-24,110.53
2008-10-27,108.98
2008-10-28,109.65
2008-10-29,110.79
2008-10-30,113.82
2008-10-31,113.0
2008-11-03,112.69
2008-11-04,113.19
2008-11-05,114.22
2008-11-06,114.47
2008-11-07,114.03
2008-11-10,114.07
2008-11-11,113.58
2008-11-12,113.19
2008-11-13,112.17
2008-11-14,111.99
2008-11-17,110.89
2008-11-18,109.87
2008-11-19,107.94
2008-11-20,104.64
2008-11-21,103.88
2008-11-24,102.98
2008-11-25,103.59
2008-11-26,104.05
2008-11-27,104.25
2008-11-28,105.17
2008-12-01,104.41
2008-12-02,104.15
2008-12-03,104.04
2008-12-04,103.45
2008-12-05,102.91
2008-12-08,102.13
2008-12-09,102.09
2008-12-10,102.2
2008-12-11,101.32
2008-12-12,100.1
2008-12-15,100.36
2008-12-16,100.36
2008-12-17,100.17
2008-12-18,100.12
2008-12-19,100.66
2008-12-22,100.68
2008-12-23,100.61
2008-12-24,100.64
2008-12-29,100.55
2008-12-30,101.47
2008-12-31,102.4
2009-01-02,103.91
2009-01-05,106.93
2009-01-06,108.9
2009-01-07,110.62
2009-01-08,112.56
2009-01-09,113.63
2009-01-12,113.86
2009-01-13,114.27
2009-01-14,114.11
2009-01-15,113.72
2009-01-16,113.95
2009-01-19,114.21
2009-01-20,113.25
2009-01-21,111.55
2009-01-22,111.01
2009-01-23,110.98
2009-01-26,110.33
2009-01-27,110.92
2009-01-28,111.59
2009-01-29,112.95
2009-01-30,113.75
2009-02-02,113.15
2009-02-03,113.18
2009-02-04,114.3
2009-02-05,114.66
2009-02-06,115.11
2009-02-09,115.49
2009-02-10,115.3
2009-02-11,114.8223
2009-02-12,115.2585
2009-02-13,115.1349
2009-02-16,115.0755
2009-02-17,115.0234
2009-02-18,114.6355
2009-02-19,114.2154
2009-02-20,114.4684
2009-02-23,114.1517
2009-02-24,113.1255
2009-02-25,112.7932
2009-02-26,112.3279
