DateTime,open,high,low,close,volume,amt,turn,ma_5,ma_10,ma_22,ma_66,ma_125,ma_250,macd,msign,mdiff,vortex_20,uos,tsi,trix_20,stok,std_10,rsi_k,rsi_20,mass,mom_15,bspoint,label,signal
2011/2/18,2627.36,2629.49,2598.45,2605.22,5695020000,79238990000,0.4144,2622.522,2565.901,2504.236364,2565.036818,2550.06088,2535.35236,30.84854001,-4.007334674,34.85587468,0.17204344,4.737229656,0.113408822,-0.000758132,0.21810567,62.34950387,0.656144769,39.61880515,25.16965146,173.33,0,-1,0
2011/2/21,2589.35,2639.53,2587.36,2639.53,6005180000,82091970000,0.4365,2626.516,2579.3,2507.879091,2561.594697,2552.27296,2535.26208,38.03935105,4.402002471,33.63734858,0.309429423,4.784729741,0.135012455,-0.000570836,1,62.33386185,0.623973913,38.42265617,25.06362612,231.06,0,-1,0
2011/2/22,2646.89,2647.75,2561.34,2562.47,8078800000,1.10E+11,0.5873,2615.618,2584.923,2509.814545,2559.054697,2553.78584,2534.58776,33.04648469,10.13089891,22.91558577,0.362889513,3.936520748,0.119251857,-0.000409159,0.01307719,57.3477666,0.553587236,35.63283886,25.15861837,163.74,0,-1,0
2011/2/23,2553.39,2575.78,2548.01,2569.28,5315420000,72947470000,0.3864,2601.77,2594.471,2516.299545,2556.335909,2555.59128,2533.97884,29.77357553,14.05943424,15.71414129,0.221090277,3.514225406,0.109229679,-0.000267963,0.765934462,42.9258227,0.520351206,34.22572392,25.16047033,140.1,0,-1,0
2011/2/24,2566.49,2586.79,2556.48,2583.02,4958230000,71589220000,0.3604,2591.904,2600.285,2523.217727,2555.623636,2557.30264,2533.61856,28.79023757,17.0055949,11.78464267,0.286496528,3.921857586,0.105871802,-0.000140665,0.875618608,35.79855436,0.545273946,35.28655533,25.18351909,114.08,0,-1,0
2011/2/25,2583.11,2603.8,2558.44,2588.75,4476110000,66404280000,0.3254,2588.61,2605.566,2527.989545,2555.642121,2558.65928,2533.30368,28.53189484,19.31085489,9.221039949,0.332747858,3.758955199,0.105112893,-2.49E-05,0.668209877,28.37783963,0.58233229,36.80214918,25.22015477,113.12,0,-1,0
2011/2/28,2591.64,2623.17,2573.4,2621.65,5390460000,81342840000,0.3916,2585.034,2605.775,2538.025,2555.731667,2560.20576,2533.0758,32.45471994,21.9396279,10.51509204,0.393720695,4.09974887,0.115733485,9.07E-05,0.969459514,28.49978996,0.621187679,38.31682706,25.09767549,116.11,0,-1,0
2011/3/1,2623.04,2650.89,2619.94,2635.27,6615240000,95572440000,0.4805,2599.594,2607.606,2547.269545,2555.886818,2561.89312,2532.77564,37.03186569,24.95807546,12.07379023,0.527665362,4.284811816,0.128959104,0.000207584,0.495315024,29.85421511,0.669778576,40.11181994,25.01532966,129.03,0,-1,0
2011/3/2,2621.14,2638.27,2595.31,2626.1,6288070000,89114580000,0.4568,2610.958,2606.364,2557.161818,2556.122879,2563.34808,2532.41904,39.04572532,27.77560543,11.27011989,0.442492824,4.039752556,0.135668467,0.000319197,0.716713222,28.6596783,0.594845758,37.29801174,24.89879408,152.3,0,-1,0
2011/3/3,2630.42,2652.39,2612.46,2613.17,8314270000,1.08E+11,0.6039,2616.988,2604.446,2566.909091,2556.905303,2565.0012,2531.89572,38.54657195,29.92979874,8.616773215,0.456934916,4.361400613,0.135291986,0.000419312,0.017781117,27.33873248,0.621665393,38.33499781,24.7036239,88.29,0,-1,0
2011/3/4,2614.83,2654.75,2610.09,2652.21,6383960000,86884130000,0.4636,2629.68,2609.145,2577.046818,2558.047424,2567.00728,2531.60392,43.01001071,32.54584113,10.46416958,0.370012064,4.457688613,0.14867088,0.000521237,0.94312584,31.24571304,0.61412372,38.04688032,24.48786163,116.27,0,-1,0
2011/3/7,2666.4,2707.08,2666.38,2704.36,9474770000,1.38E+11,0.6881,2646.222,2615.628,2587.747727,2559.457879,2569.39016,2531.63448,53.0402257,36.64471804,16.39550765,0.414893144,4.698789015,0.177343222,0.000639124,0.933169533,42.82912607,0.702269637,41.25490004,24.35342905,84.8,0,-1,0
2011/3/8,2704.41,2709.68,2684.08,2704.51,6672590000,1.00E+11,0.4846,2660.07,2629.832,2598.151364,2561.25803,2572.17624,2531.53916,60.3959786,41.39497015,19.00100844,0.399056677,4.772720521,0.200282828,0.000765213,0.798046875,46.62582398,0.705958153,41.38191499,24.25973306,87.55,0,-1,0
2011/3/9,2710.86,2721.23,2693.61,2705.75,6194250000,91204390000,0.4498,2676,2643.479,2607.251818,2563.144091,2574.93712,2531.30812,65.75004812,46.26598575,19.48406237,0.462567841,4.472734837,0.219375211,0.000893795,0.439536568,46.90451185,0.722818518,41.95558095,24.19778305,67.23,0,-1,0
2011/3/10,2698.83,2698.83,2656.13,2657.02,6097260000,94194890000,0.4404,2684.77,2650.879,2614.105455,2564.78697,2577.2756,2530.92,62.85088672,49.58296594,13.26792078,0.398370152,4.039498457,0.209949343,0.001003502,0.020843091,41.87384107,0.599523072,37.48136446,24.06014976,24.67,0,-1,0
2011/3/11,2643.07,2664.63,2624.51,2630.18,5064500000,78501230000,0.3658,2680.364,2655.022,2621.213636,2566.042424,2579.09936,2530.28508,56.46638739,50.95965023,5.50673716,0.231814258,3.560975185,0.188750647,0.001086391,0.141326022,36.78399193,0.517251875,34.09136504,24.03919707,24.96,0,-1,0
2011/3/14,2623.61,2641.63,2616.66,2640.97,5066340000,74000450000,0.3657,2667.686,2656.954,2626.490455,2567.162424,2581.14616,2529.73356,52.43218603,51.25415739,1.178028639,0.087155569,4.225297415,0.175461655,0.001149992,0.973568282,35.31446138,0.498481855,33.26579184,24.01698819,1.44,0,-1,0
2011/3/15,2631.79,2631.79,2548.85,2592.14,7561820000,1.02E+11,0.5458,2645.212,2652.641,2629.045,2567.459848,2582.87808,2528.92616,42.33122501,49.46957091,-7.138345909,-0.12506889,3.794421947,0.140517001,0.001180146,0.521943574,40.50876406,0.370216749,27.01884568,24.27960509,29.67,0,-1,0
2011/3/16,2593.17,2630.44,2591.19,2627.85,5977980000,87273760000,0.4313,2629.632,2652.816,2629.421818,2567.862273,2584.67312,2528.49836,38.84527773,47.34471228,-8.499434545,-0.050959267,3.717014474,0.126024234,0.001195855,0.934012739,40.38495655,0.370216749,27.01884568,24.44963567,58.57,0,-1,0
2011/3/17,2602.24,2621.49,2578.73,2587.54,6758790000,94213820000,0.4877,2615.736,2650.253,2628.084545,2567.419242,2586.16952,2527.88924,30.42499258,43.96076834,-13.53577576,-0.096959931,3.328232739,0.095795288,0.001185832,0.206033676,43.8456429,0.350001251,25.92599454,24.5001493,4.52,0,-1,0
2011/3/18,2613.33,2621.79,2594.37,2601.95,4800910000,69057280000,0.3464,2610.09,2645.227,2626.422273,2567.640606,2587.41488,2527.269,25.51896141,40.27240695,-14.75344554,-0.039467015,3.234123695,0.077623898,0.001160902,0.276440554,46.40247456,0.350944397,25.97770847,24.53726229,13.2,0,-1,0
2011/3/21,2606.22,2617.36,2584.5,2594.5,4560820000,65174270000,0.3289,2600.796,2634.241,2624.701818,2568.258939,2588.594,2526.53496,20.48327896,36.31458135,-15.8313024,-0.055600332,3.426058352,0.059858254,0.001122094,0.304321363,43.77759662,0.333355604,25.00125273,24.38285186,-27.15,0,-1,0
2011/3/22,2603.59,2612.59,2570.49,2608.06,4510430000,62390490000,0.325,2603.98,2624.596,2624.830909,2568.714848,2589.948,2525.9186,18.18647705,32.68896049,-14.50248344,-0.059778455,3.832922613,0.050974014,0.001077631,0.89239905,36.61474178,0.30905484,23.60900631,24.32795347,-27.21,0,-1,0
2011/3/23,2607.58,2641.24,2603.52,2639.58,5705110000,76008460000,0.4111,2606.326,2617.979,2624.833182,2568.449545,2591.87192,2525.40272,20.43099285,30.23736697,-9.806374114,0.117135801,4.02191235,0.056539155,0.001039788,0.955991516,24.19011619,0.406794251,28.91639985,24.32773536,13.48,0,-1,0
2011/3/24,2643.86,2646,2627.79,2628.65,4538890000,64444140000,0.3271,2614.548,2615.142,2627.841364,2568.061212,2593.6848,2524.98244,20.54252516,28.29839861,-7.75587344,0.130477094,3.891439561,0.056057899,0.001003224,0.047226798,20.48207986,0.421813294,29.66727737,24.27037215,15.48,0,-1,0
2011/3/25,2632.58,2670.69,2631.57,2663.23,6914370000,94642030000,0.4982,2626.804,2618.447,2632.111818,2568.474394,2595.60592,2524.84932,25.04757559,27.648234,-2.600658413,0.142609375,3.820835692,0.069742642,0.000979257,0.809304703,25.28223885,0.495099544,33.11482142,24.28797716,11.02,0,-1,0
2011/3/28,2673.67,2690.05,2657.09,2659.79,7704300000,1.07E+11,0.5548,2639.862,2620.329,2635.601364,2569.019091,2597.50216,2524.62452,27.87392237,27.69337167,0.180550692,0.158754505,3.765713493,0.079157836,0.000963187,0.081917476,27.72736973,0.545073693,35.278168,24.25336006,-44.57,0,-1,0
2011/3/29,2659.03,2676.32,2634.37,2635.32,8275080000,1.03E+11,0.596,2645.314,2624.647,2637.718182,2569.346364,2599.51672,2524.09336,26.57093352,27.46888404,-0.897950525,0.020419962,3.397601414,0.07512723,0.000944321,0.022646007,26.16809425,0.483057242,32.5717193,24.10797987,-69.19,0,-1,0
2011/3/30,2634.56,2650.24,2615.61,2633.78,6060270000,80108550000,0.4359,2644.154,2625.24,2638.269545,2570.28303,2601.86264,2523.59312,25.11631529,26.99837029,-1.882055001,0.011198111,3.609068381,0.071095388,0.000922533,0.524689576,26.31551802,0.437617432,30.44046507,24.06716568,-71.97,0,-1,0
2011/3/31,2634.55,2641.48,2599.62,2610.68,4817110000,66855110000,0.3464,2640.56,2627.554,2637.151818,2570.092727,2604.00472,2522.9222,20.68829698,25.73635563,-5.04805865,-0.058286735,3.171292266,0.056472362,0.000890626,0.264214047,23.49873765,0.401993771,28.67300692,24.11784021,-46.34,0,-1,0
2011/4/1,2613.83,2650.27,2608.99,2650.27,5117490000,69972980000,0.3679,2637.968,2632.386,2638.250455,2570.872121,2606.48792,2522.38764,22.325575,25.0541995,-2.728624508,-0.03590861,3.317418977,0.06183402,0.000864501,1,22.59962055,0.430176955,30.07858247,24.17105312,20.09,0,-1,0
2011/4/6,2648.14,2687.89,2647.87,2684.57,9068020000,1.21E+11,0.652,2642.924,2641.393,2641.495909,2572.375,2609.19232,2522.07176,27.96500356,25.63636032,2.328643247,-0.047824432,3.784993424,0.080899668,0.000853993,0.917041479,23.74224086,0.534053209,34.81321286,24.20266296,43.6,0,-1,0
2011/4/7,2686.84,2700.24,2677.66,2694.71,6949930000,91027810000,0.4997,2654.802,2650.058,2643.427727,2574.212576,2611.7424,2521.77544,33.45498009,27.20008427,6.254895817,-0.020196618,3.626280873,0.100385756,0.000857904,0.755093003,25.93589825,0.562960714,36.01886529,24.21101961,102.57,0,-1,0
2011/4/8,2692.59,2719.59,2686.32,2719.36,6052300000,88388550000,0.4351,2671.918,2658.036,2644.109545,2577.06303,2614.65072,2521.71632,40.71032785,29.90213298,10.80819486,-0.011290506,4.238844292,0.126274978,0.000879801,0.993086865,33.51704581,0.605359696,37.70866414,24.20723777,91.51,0,-1,0
2011/4/11,2727.81,2742.5,2701,2702.41,8575510000,1.15E+11,0.6166,2690.264,2665.412,2644.014091,2580.227424,2617.40248,2521.433,43.74089492,32.66988537,11.07100955,0.113105351,4.143312413,0.138054569,0.000907985,0.033975904,34.43511186,0.6498167,39.38720587,24.2429958,114.87,0,-1,0
2011/4/12,2695.53,2716.3,2681.82,2696.64,8437630000,99214190000,0.6067,2699.538,2668.753,2643.6,2583.154848,2619.77088,2520.84424,44.94392256,35.12469281,9.819229752,0.14022672,4.10555776,0.144451087,0.00093735,0.429814385,35.79384865,0.588474978,37.04653747,24.25472573,94.69,0,-1,0
2011/4/13,2683.91,2734.62,2673.05,2734.62,7099470000,88023020000,0.5096,2709.548,2676.236,2647.127273,2586.525909,2621.8068,2520.39664,50.53435939,38.20662613,12.32773327,0.183565381,4.734217569,0.165075633,0.00097859,1,41.13523745,0.62576964,38.49067079,24.38145728,140.12,0,-1,0
2011/4/14,2736.54,2740.45,2714.63,2719.33,7247290000,86510440000,0.5198,2714.472,2684.637,2651.179545,2589.082879,2623.1432,2519.98244,52.40288687,41.04587828,11.35700859,0.367158548,4.264267559,0.173027803,0.00102157,0.182029435,40.42300721,0.637329986,38.92495659,24.4807187,111.27,0,-1,0
2011/4/15,2712.22,2740.39,2696.29,2724.45,6224530000,76314070000,0.4465,2715.49,2693.704,2654.974091,2590.979545,2624.262,2519.45792,54.07348907,43.65140043,10.42208864,0.285849107,4.130808374,0.181510827,0.001065493,0.638548753,37.83401063,0.575516134,36.5287363,24.63147208,84.87,0,-1,0
2011/4/18,2714.52,2735.83,2704.64,2723.6,6737990000,81178300000,0.4833,2719.728,2704.996,2660.949545,2593.086364,2625.16328,2518.90912,54.78099998,45.87732034,8.903679635,0.327142254,4.02714795,0.187969683,0.001107725,0.607887143,24.96309463,0.575516134,36.5287363,24.6959653,94.95,0,-1,0
2011/4/19,2704.03,2704.11,2667.37,2670.32,6399820000,78649730000,0.4562,2714.464,2707.001,2662.88,2594.60697,2625.44176,2518.17224,47.75752399,46.25336107,1.504162915,0.206750664,3.356676134,0.161677563,0.001129002,0.080293958,20.48222669,0.463835703,31.68632257,24.7355304,7.09,0,-1,0
2011/4/20,2673.78,2684.07,2660.23,2671.25,5514590000,71983390000,0.3931,2701.79,2705.669,2666.685,2596.025758,2624.91112,2517.49824,41.99151474,45.40099181,-3.409477063,0.192011775,3.684358001,0.140967051,0.001133568,0.462248322,22.44236195,0.445529407,30.82119291,24.7636863,11.46,0,-1,0
2011/4/21,2685.43,2701.45,2677.31,2689.53,5690800000,75906350000,0.4057,2695.83,2705.151,2670.665909,2598.441061,2624.61784,2517.03844,39.56349855,44.23349315,-4.669994606,0.267509688,3.802034904,0.132195492,0.001130707,0.506213753,22.78064698,0.498753127,33.27787065,24.54900068,54.21,0,-1,0
2011/4/22,2689.56,2696.25,2670.08,2675.76,5433650000,66307350000,0.3874,2686.092,2700.791,2674.359545,2600.406515,2623.83544,2516.43912,35.49102033,42.48499859,-6.993978262,0.169401851,3.199751923,0.117020979,0.001116904,0.217042415,23.9036494,0.477671215,32.32594708,24.37012318,41.98,0,-1,0
2011/4/25,2669.75,2669.75,2634.85,2637.49,5707290000,78587190000,0.4049,2668.87,2694.299,2675.697273,2601.588182,2622.63512,2515.81024,26.91540184,39.37107924,-12.4556774,0.043570855,2.899093703,0.082693899,0.001081808,0.075644699,31.13660741,0.389094512,28.01065794,24.24710905,26.81,0,-1,0
2011/4/26,2631.64,2644.47,2612.23,2623.03,4523490000,59699900000,0.3207,2659.412,2686.938,2674.945,2602.552424,2621.52008,2514.95992,18.07880828,35.11262505,-17.03381677,-0.059500543,2.589738937,0.047203047,0.001026216,0.334987593,38.38017683,0.34384639,25.58673318,24.21145072,-27.24,0,-1,0
2011/4/27,2633.06,2644.18,2592.7,2608.76,4913210000,58765330000,0.3483,2646.914,2674.352,2674.040909,2603.898939,2620.34696,2514.06128,9.142756011,29.91865124,-20.77589523,-0.143700683,2.375448891,0.010935375,0.000951364,0.311965812,41.51504996,0.309499976,23.63497376,24.3034133,-75.81,0,-1,0
2011/4/28,2621.53,2632.15,2572.95,2573.88,5338730000,65087250000,0.3784,2623.784,2659.807,2669.979545,2606.130303,2618.31528,2513.02852,-2.533353458,23.4282503,-25.96160376,-0.134447364,2.166225298,-0.036401916,0.000851968,0.015709459,48.83933571,0.27841567,21.77818035,24.46776578,-120.83,0,-1,0
2011/4/29,2572.68,2597.9,2560.59,2596.97,4669850000,54477690000,0.331,2608.026,2647.059,2667.124091,2608.647727,2616.64576,2512.2268,-8.526216007,17.03735704,-25.56357305,-0.136265721,2.634512329,-0.061220348,0.00074385,0.975073707,46.68116738,0.260330498,20.65573262,24.58971392,-122.39,0,-1,0
2011/5/3,2597.24,2611.31,2573.95,2610.53,4672910000,53224340000,0.3312,2602.634,2635.752,2665.997273,2610.568333,2615.44008,2512.05556,-11.31067253,11.36775113,-22.67842365,-0.070217321,2.955415824,-0.073321904,0.000635869,0.979122056,39.17133754,0.313782819,23.88391861,24.76106283,-91.88,0,-1,0
2011/5/4,2596.24,2596.89,2537.29,2543,5694100000,70209490000,0.4035,2586.628,2623.02,2661.870909,2612.721818,2613.75728,2511.6772,-22.36145201,4.621910498,-26.98336251,-0.153679411,2.479706391,-0.114750764,0.000508106,0.095805369,46.66249005,0.257546819,20.48009783,24.96504323,-153.64,0,-1,0
2011/5/5,2531.26,2548.47,2525.04,2540.46,4382890000,51872940000,0.3104,2572.968,2609.941,2658.679091,2614.366818,2612.2416,2511.12052,-31.10153581,-2.522778764,-28.57875705,-0.331412507,2.743348885,-0.147697824,0.000367725,0.658130602,49.86193169,0.241558013,19.45603912,25.05768935,-194.16,0,-1,0
2011/5/6,2514.1,2552.29,2506.44,2535.3,4387240000,56533080000,0.3106,2565.252,2594.518,2653.453182,2616.288485,2610.12152,2510.69632,-38.31431468,-9.681085946,-28.63322873,-0.392208947,2.913465493,-0.175860731,0.000219585,0.629443839,46.22900816,0.218766022,17.94979658,25.12974994,-184.03,0,-1,0
2011/5/9,2539.63,2558.42,2532.83,2541.72,3668160000,46054050000,0.2588,2554.202,2581.114,2646.96,2618.455,2608.18,2510.35704,-42.73388923,-16.2916466,-26.44224263,-0.390340647,2.919926746,-0.19452593,7.14E-05,0.347401329,38.90841788,0.244724512,19.66093779,25.13368962,-182.73,0,-1,0
2011/5/10,2545.9,2561.53,2535.64,2561.53,3093040000,41448690000,0.2182,2544.402,2573.518,2640.906364,2620.460303,2606.51616,2510.1624,-43.15902251,-21.66512179,-21.49390073,-0.438379341,3.660549852,-0.197292791,-6.67E-05,1,33.75248527,0.258539544,20.54282247,25.06255098,-162.07,0,-1,0
2011/5/11,2561.28,2569.5,2540.23,2553.69,3486530000,44779420000,0.246,2546.54,2566.584,2633.375909,2621.744394,2604.45904,2510.11528,-44.15012161,-26.16212175,-17.98799986,-0.367106763,3.399149515,-0.202838729,-0.000196419,0.459856508,29.27642252,0.295062088,22.78362485,24.96151161,-116.63,0,-1,0
2011/5/12,2535.82,2550.65,2517.32,2517.7,3570820000,46622810000,0.2518,2541.988,2557.478,2624.98,2622.381818,2601.82096,2509.94436,-49.31791606,-30.79328061,-18.52463545,-0.447246887,2.756679254,-0.222425623,-0.000328179,0.01140114,28.85907976,0.255134373,20.32725567,24.86796885,-153.55,0,-1,0
2011/5/13,2520.67,2539.46,2501.79,2539.46,3704970000,45595950000,0.2611,2542.82,2554.036,2617.835455,2622.895758,2599.21216,2509.9012,-50.00754841,-34.63613417,-15.37141423,-0.536923157,3.694475465,-0.223949038,-0.000450797,1,28.73783306,0.231648702,18.80801738,24.87706587,-150.07,0,-1,0
2011/5/16,2532.23,2545.26,2513.51,2514.47,3250220000,40064490000,0.2289,2537.37,2545.786,2607.828636,2623.020455,2596.64376,2509.69076,-53.42535497,-38.39397833,-15.03137664,-0.498139541,3.336859907,-0.235391947,-0.000571372,0.03023622,26.82097529,0.259775462,20.62077489,24.88014736,-161.29,0,-1,0
2011/5/17,2511.42,2543.92,2496.28,2526.14,3651140000,47644320000,0.2568,2530.292,2537.347,2599.047273,2623.813485,2594.32552,2509.70028,-54.05894407,-41.52697148,-12.53197259,-0.51649733,3.372872566,-0.236835903,-0.00068313,0.626784215,14.74334128,0.231902204,18.82472516,24.91423727,-111.35,0,-1,0
2011/5/18,2520.66,2551.35,2518.39,2546.43,2951910000,38887870000,0.2074,2528.84,2537.69,2590.955455,2624.14,2591.76328,2509.76564,-51.37325448,-43.49622808,-7.877026403,-0.402314363,3.710001198,-0.224636631,-0.000778347,0.850728155,14.92820969,0.269271498,21.21464935,24.93204546,-76.6,0,-1,0
2011/5/19,2553.88,2559.45,2530.28,2532.13,2949940000,39656080000,0.207,2531.726,2536.857,2582.252273,2624.082273,2590.17944,2510.2072,-50.72986188,-44.94295484,-5.786907043,-0.336884702,3.321174171,-0.220824172,-0.000862957,0.063421323,14.98875434,0.309736113,23.64874191,24.80527074,-76.63,0,-1,0
2011/5/20,2532.55,2544.29,2528.04,2533.92,2711260000,36695880000,0.1898,2530.618,2536.719,2576.052273,2622.784697,2588.46104,2510.823,-49.54105867,-45.8625756,-3.678483063,-0.413342345,3.229237265,-0.216554727,-0.000936282,0.361846154,15.01101851,0.304580852,23.34702763,24.68352223,-39.96,0,-1,0
2011/5/23,2529.18,2529.28,2454.3,2455.28,4147000000,51710140000,0.2903,2518.78,2528.075,2566.235455,2620.335,2587.06304,2511.02436,-58.63854389,-48.41776926,-10.22077463,-0.48170701,2.712717081,-0.246030692,-0.001024453,0.013070152,29.60497227,0.189700114,15.94520431,24.75938714,-141.69,0,-1,0
2011/5/24,2448.44,2461.86,2438.95,2459.04,3012050000,42241950000,0.2108,2505.36,2517.826,2555.758636,2617.615606,2586.03512,2511.4174,-64.69855085,-51.67392558,-13.02462527,-0.520884933,2.64398836,-0.266277263,-0.001119396,0.876909646,34.13089776,0.174552583,14.86119784,24.77846672,-151.49,0,-1,0
2011/5/25,2454.51,2461.69,2427.16,2429.05,2861610000,36633090000,0.2003,2481.884,2505.362,2544.544545,2614.535303,2584.5416,2511.56392,-72.83085294,-55.90531105,-16.92554188,-0.473125056,2.563201743,-0.293582789,-0.001225983,0.054735013,41.5340588,0.163471376,14.05031349,24.78899766,-113.95,0,-1,0
2011/5/26,2445.99,2453.74,2421.37,2422.05,2645480000,36803680000,0.1852,2459.868,2495.797,2534.751818,2611.76,2582.91776,2511.48528,-79.44529777,-60.61330839,-18.83198937,-0.477029985,2.059570857,-0.317560711,-0.001339914,0.021007105,48.76186261,0.158026097,13.64616029,24.83971691,-118.41,0,-1,0
2011/5/27,2423.79,2439.34,2412.69,2413.75,3111510000,40027230000,0.2177,2435.834,2483.226,2525.239091,2608.339091,2581.3436,2511.456,-84.99272337,-65.48919139,-19.50353198,-0.486436218,1.588213463,-0.339634134,-0.001458166,0.039774859,52.32847689,0.149760351,13.0253536,24.88899741,-121.55,0,-1,0
2011/5/30,2407.44,2430.79,2397.91,2411.18,2616980000,33758610000,0.1831,2427.014,2472.897,2516.258182,2606.046818,2580.1408,2511.8874,-88.89821226,-70.17099556,-18.7272167,-0.457152759,1.723048531,-0.358380421,-0.00157641,0.403588808,55.56975757,0.13633907,11.99809755,24.95621486,-130.54,0,-1,0
2011/5/31,2415.03,2449.24,2406.38,2449.24,2984870000,39493500000,0.2088,2425.054,2465.207,2510.592727,2604.22803,2579.12008,2512.32144,-86.08587025,-73.3539705,-12.73189975,-0.453487412,2.320565246,-0.345717825,-0.001677893,1,52.62599401,0.231377227,18.79011742,25.03814384,-112.29,0,-1,0
2011/6/1,2445.05,2450.94,2437.32,2448.37,2881450000,37830670000,0.2016,2428.918,2455.401,2503.838182,2602.187879,2577.81688,2512.77924,-83.24933915,-75.33304423,-7.916294919,-0.368540942,2.976244335,-0.335858255,-0.001763347,0.811306902,44.28467215,0.239895397,19.34803516,25.00230623,-105.32,0,-1,0
2011/6/2,2422.24,2433.08,2381.72,2406.99,4244460000,50463850000,0.297,2425.906,2442.887,2494.586364,2599.433939,2576.3872,2513.16808,-85.80849708,-77.4281348,-8.38036228,-0.3521886,2.658055374,-0.342885667,-0.001847088,0.492017134,37.32808477,0.171278903,14.62323812,24.97817615,-110.71,0,-1,0
2011/6/3,2403.33,2436.6,2403.33,2430.72,3008920000,38994440000,0.2105,2429.3,2432.567,2489.482727,2596.541061,2575.1828,2513.53,-83.88217878,-78.7189436,-5.163235181,-0.301352591,3.20415006,-0.331180105,-0.00191813,0.823264202,19.25408473,0.187539718,15.79229018,24.84752856,-108.74,0,-1,0
2011/6/7,2423.75,2447.24,2423.75,2445.44,2846090000,39895490000,0.1986,2436.152,2431.583,2485.163636,2593.664848,2574.3576,2513.64852,-79.68070109,-78.91129509,-0.769405991,-0.304360323,3.648924776,-0.311335281,-0.001971517,0.923371648,18.18616449,0.23752306,19.193425,24.70739863,-69.03,0,-1,0
2011/6/8,2445.07,2448.93,2413.8,2445.88,3041320000,39169320000,0.2122,2435.48,2430.267,2481.099091,2590.934242,2573.54608,2513.98604,-75.64557586,-78.25815125,2.612575384,-0.320483363,4.103226149,-0.2951312,-0.002008691,0.913179619,16.36333303,0.223322583,18.25541245,24.61999155,-80.26,0,-1,0
2011/6/9,2438.56,2441.09,2400.44,2400.44,3475020000,43580810000,0.2424,2425.894,2427.406,2474.677273,2587.711061,2572.2132,2514.12576,-77.87947552,-78.1824161,0.302940584,-0.360107039,3.73523615,-0.299676725,-0.002046442,0,18.90368465,0.205123033,17.02092044,24.5037701,-145.99,0,-1,0
2011/6/10,2397.56,2410.16,2380.73,2408.41,3110570000,40001050000,0.2169,2426.178,2426.042,2467.717273,2584.017121,2570.9004,2514.18372,-77.86701627,-78.11933613,0.25231987,-0.376037744,3.681846414,-0.297607053,-0.00207938,0.940536867,19.80375935,0.181062639,15.33048571,24.47039679,-123.72,0,-1,0
2011/6/13,2391.46,2404.07,2376.09,2398.76,2949780000,37678480000,0.2057,2419.786,2424.543,2460.675,2579.386818,2569.28016,2514.22312,-78.45051679,-78.18557227,-0.264944524,-0.356320704,3.859207984,-0.299684035,-0.002109485,0.810221587,21.34490366,0.175700257,14.94430712,24.39127971,-135.16,0,-1,0
2011/6/14,2396.86,2439.7,2393.95,2433.98,4412040000,54036920000,0.3075,2417.494,2426.823,2456.869545,2575.287879,2567.81776,2514.61436,-73.52325874,-77.25310956,3.729850824,-0.299665256,4.381618192,-0.276184941,-0.002123176,0.874972678,20.97338899,0.341275759,25.44411591,24.4535453,-21.3,0,-1,0
2011/6/15,2426.14,2437.05,2409.16,2409.16,3518010000,44242400000,0.2452,2410.15,2422.815,2450.946818,2570.794091,2566.39232,2514.97852,-72.33842368,-76.27017238,3.931748708,-0.263812056,3.976092491,-0.267539578,-0.002130932,0,20.02156185,0.341275759,25.44411591,24.51948526,-49.88,0,-1,0
2011/6/16,2390.18,2396.73,2373.23,2374.82,3176320000,37217690000,0.2213,2405.026,2415.46,2444.599091,2566.518333,2564.96136,2515.22876,-75.34323343,-76.08478459,0.741551163,-0.377308259,3.510649143,-0.274413238,-0.002143955,0.067659574,22.89412394,0.273579178,21.48112833,24.55088658,-54.23,0,-1,0
2011/6/17,2374.2,2388.25,2354.4,2355.33,3362410000,43505050000,0.234,2394.41,2410.294,2436.835,2562.353939,2563.18024,2515.455,-79.60646024,-76.78911972,-2.817340515,-0.441365145,2.995384157,-0.287335793,-0.002165465,0.027474151,29.80355803,0.245384495,19.70351292,24.59121428,-66.72,0,-1,0
2011/6/20,2352.69,2358.33,2332.39,2342.49,3210560000,38571200000,0.2234,2383.156,2401.471,2427.565,2557.831515,2560.66344,2515.62356,-83.92656394,-78.21660856,-5.709955372,-0.483352532,3.281392539,-0.302349904,-0.002195407,0.389360062,35.58397937,0.216552026,17.80047389,24.57743011,-71.26,0,-1,0
2011/6/21,2349.41,2369.96,2344.99,2369.75,3343220000,41872680000,0.2326,2370.31,2393.902,2420.184091,2554.46197,2558.3872,2516.09376,-82.91780594,-79.15684804,-3.760957898,-0.352030282,3.273285132,-0.29523506,-0.002219869,0.991589908,33.15959315,0.266861102,21.06474829,24.54992588,-41.43,0,-1,0
2011/6/22,2373.16,2379.87,2359.03,2370.36,2972830000,35367160000,0.2068,2362.55,2386.35,2412.749545,2550.560606,2556.2624,2516.59568,-81.31615343,-79.58870912,-1.727444312,-0.192958233,3.163427731,-0.289177671,-0.002237646,0.543666027,28.24144669,0.308671135,23.58660836,24.42084936,-78.88,0,-1,0
