DateTime,open,high,low,close,volume,amt,turn,bspoint,label
2008/10/15,1669.76,1688.33,1653.18,1674.12,2794760000,21368020000.0,0.764,0,
2008/10/16,1603.31,1634.31,1594.46,1594.99,3484410000,25562530000.0,0.9413,0,1.0
2008/10/17,1610.7,1622.66,1584.98,1607.74,2473150000,17686490000.0,0.6681,0,
2008/10/20,1603.37,1666.71,1584.58,1664.8,2840050000,21886270000.0,0.7668,0,-1.0
2008/10/21,1667.89,1687.04,1645.98,1646.18,3243310000,25218640000.0,0.8757,0,
2008/10/22,1623.82,1648.81,1600.87,1601.32,2934500000,21379690000.0,0.7921,0,
2008/10/23,1567.0,1595.89,1551.66,1594.59,3135000000,23070310000.0,0.8463,0,
2008/10/24,1591.55,1597.95,1537.1,1543.49,2838460000,21054870000.0,0.7615,0,
2008/10/27,1514.27,1515.11,1427.62,1428.65,3160020000,21590720000.0,0.847,0,1.0
2008/10/28,1394.7,1484.84,1388.9,1475.2,4075000000,28896570000.0,1.0922,0,-1.0
2008/10/29,1490.36,1499.19,1433.15,1433.15,3310000000,24186810000.0,0.8872,0,1.0
2008/10/30,1443.58,1496.02,1423.38,1472.56,3490050000,25010260000.0,0.9354,0,-1.0
2008/10/31,1462.67,1471.34,1435.48,1442.58,2392160000,16263840000.0,0.6401,0,
2008/11/3,1429.63,1465.54,1426.18,1436.49,2154050000,15232290000.0,0.5764,0,
2008/11/4,1429.5,1430.68,1397.17,1418.63,2319100000,15653880000.0,0.6204,0,1.0
2008/11/5,1429.54,1497.22,1429.18,1475.9,3659470000,25151600000.0,0.9789,0,-1.0
2008/11/6,1436.62,1450.41,1428.56,1439.77,2530040000,16453020000.0,0.6768,0,1.0
2008/11/7,1411.69,1481.55,1406.63,1469.8,2621710000,18256310000.0,0.7013,0,
2008/11/10,1505.19,1584.2,1504.79,1583.82,5617330000,38134850000.0,1.5026,0,
2008/11/11,1577.4,1603.05,1561.87,1563.92,5609930000,37719630000.0,1.5007,0,
2008/11/12,1543.64,1587.24,1539.99,1582.45,3714320000,26251530000.0,0.993,0,
2008/11/13,1558.86,1662.05,1549.04,1645.3,7222060000,51037450000.0,1.9308,0,
2008/11/14,1661.52,1700.05,1641.62,1698.97,7943470000,56460140000.0,2.1218,0,
2008/11/17,1689.9,1735.67,1678.13,1735.67,7785060000,55625970000.0,2.0763,0,-1.0
2008/11/18,1723.81,1745.5,1598.02,1605.35,8753530000,60991260000.0,2.3343,0,1.0
2008/11/19,1600.09,1712.35,1594.08,1707.11,7313790000,51500040000.0,1.9503,0,-1.0
2008/11/20,1668.33,1725.93,1662.99,1687.21,7550950000,51731510000.0,2.0136,0,
2008/11/21,1633.61,1722.06,1603.83,1680.97,7398480000,52721360000.0,1.9729,0,
2008/11/24,1673.03,1681.59,1604.99,1606.15,4469660000,31117460000.0,1.1917,0,
2008/11/25,1635.14,1645.8,1574.8,1603.86,3557840000,25479710000.0,0.9486,0,1.0
2008/11/26,1604.12,1634.15,1589.06,1617.02,3560360000,24002720000.0,0.9493,0,
2008/11/27,1723.41,1726.78,1640.65,1641.13,7405250000,55074110000.0,1.9744,0,-1.0
2008/11/28,1625.14,1637.76,1593.25,1604.74,4363290000,31421150000.0,1.1633,0,1.0
2008/12/1,1600.26,1630.94,1578.28,1630.52,4016710000,28225260000.0,1.0664,0,
2008/12/2,1592.81,1651.1,1587.96,1629.27,5150390000,35190790000.0,1.3674,0,
2008/12/3,1645.18,1699.19,1643.73,1699.19,7296360000,50999320000.0,1.9344,0,
2008/12/4,1722.99,1783.15,1720.62,1728.52,10327630000,75123730000.0,2.7381,0,
2008/12/5,1717.28,1751.56,1711.51,1751.56,6340070000,44668490000.0,1.6785,0,
2008/12/8,1774.37,1820.97,1768.55,1820.82,9328930000,67701030000.0,2.4673,0,-1.0
2008/12/9,1827.68,1829.4,1769.35,1769.9,7830720000,57574030000.0,2.0709999999999997,0,1.0
2008/12/10,1760.6,1819.02,1746.81,1819.02,7235180000,55066930000.0,1.9135,0,-1.0
2008/12/11,1807.55,1823.32,1769.7,1772.43,6618610000,48983260000.0,1.7505,0,
2008/12/12,1754.52,1763.25,1679.34,1699.02,5870450000,41783110000.0,1.5509,0,1.0
2008/12/15,1726.19,1736.18,1683.53,1712.46,4354780000,31096060000.0,1.1502,0,
2008/12/16,1696.27,1726.17,1665.24,1725.91,4109430000,28970010000.0,1.0854,0,
2008/12/17,1732.43,1753.35,1724.2,1728.6,4994620000,36033290000.0,1.3166,0,
2008/12/18,1728.11,1766.68,1711.6,1766.68,5053790000,37146590000.0,1.3322,0,
2008/12/19,1757.74,1792.9,1755.29,1771.59,5357720000,39867750000.0,1.4121,0,-1.0
2008/12/22,1768.72,1772.26,1718.92,1737.15,4306490000,31418390000.0,1.1345,0,
2008/12/23,1738.89,1738.89,1653.44,1653.44,5258960000,36662850000.0,1.3855,0,
2008/12/24,1632.36,1649.22,1613.69,1625.18,3618360000,24488530000.0,0.9533,0,
2008/12/25,1628.37,1638.23,1592.51,1611.14,3381640000,22924330000.0,0.8872,0,
2008/12/26,1611.4,1623.56,1597.53,1608.1,2706230000,19050160000.0,0.7094,0,
2008/12/29,1602.06,1610.54,1572.29,1604.7,2848810000,19745920000.0,0.7449,0,
2008/12/30,1602.97,1616.54,1580.78,1586.97,3103630000,21097290000.0,0.8067,0,
2008/12/31,1588.63,1600.68,1575.38,1578.37,2994450000,19789030000.0,0.7784,0,1.0
2009/1/5,1607.32,1639.22,1598.18,1639.22,4119750000,28342300000.0,0.9945,0,
2009/1/6,1636.72,1695.15,1630.97,1690.54,6112300000,43015710000.0,1.5486,0,-1.0
2009/1/7,1691.34,1704.81,1680.06,1680.06,5123430000,35307950000.0,1.298,0,
2009/1/8,1648.17,1655.21,1629.05,1640.78,4536390000,30865590000.0,1.1493,0,
2009/1/9,1639.94,1669.95,1639.94,1666.01,3881080000,26828910000.0,0.9833,0,
2009/1/12,1659.69,1687.81,1653.99,1665.98,4380740000,30953050000.0,1.1099,0,
2009/1/13,1642.64,1658.09,1631.06,1631.8,4155020000,27804600000.0,1.0527,0,1.0
2009/1/14,1631.24,1700.81,1631.0,1700.81,5028240000,37892650000.0,1.2739,0,
2009/1/15,1681.8,1718.46,1680.53,1700.58,6703630000,47762180000.0,1.6984,0,
2009/1/16,1710.06,1766.39,1710.06,1733.67,8468870000,63906470000.0,2.1456,0,
2009/1/19,1752.81,1794.21,1741.54,1757.32,7214110000,53366630000.0,1.8277,0,
2009/1/20,1752.86,1770.62,1734.6,1770.59,4645110000,33922140000.0,1.1768,0,
2009/1/21,1741.44,1787.46,1737.75,1764.59,5582060000,44556080000.0,1.4131,0,
2009/1/22,1774.52,1785.69,1753.75,1779.51,4984390000,37448240000.0,1.2618,0,
2009/1/23,1775.42,1791.44,1766.17,1773.26,5175670000,37127720000.0,1.3102,0,
2009/2/2,1789.67,1793.79,1770.56,1792.67,4710590000,32703630000.0,1.1881,0,
2009/2/3,1792.7,1835.5,1788.0,1835.5,8226930000,57338140000.0,2.0751,0,
2009/2/4,1844.13,1887.27,1842.65,1887.27,9452470000,66555640000.0,2.3842,0,
2009/2/5,1885.19,1927.04,1862.69,1875.45,10551870000,77412120000.0,2.6615,0,
2009/2/6,1880.9,1952.06,1880.66,1949.37,9854140000,71754010000.0,2.4846,0,
2009/2/9,1977.73,2003.74,1963.19,1991.58,11977110000,89726070000.0,3.0195,0,
2009/2/10,1981.3,2011.8,1959.66,2011.8,10632150000,79093150000.0,2.6788,0,
2009/2/11,1977.11,2059.73,1968.75,2021.18,13479300000,109000000000.0,3.3961,0,
2009/2/12,2023.98,2031.99,1950.09,2010.12,10981440000,85825770000.0,2.7623,0,
2009/2/13,2014.81,2086.18,2005.07,2083.5,13268070000,105000000000.0,3.3374,0,
2009/2/16,2103.6,2144.92,2087.1,2144.92,14351950000,116000000000.0,3.6065,0,-1.0
2009/2/17,2141.8,2148.86,2069.48,2069.53,12836940000,104000000000.0,3.2258,0,
2009/2/18,2023.29,2118.12,1967.14,1970.7,10672580000,84412300000.0,2.6819,0,1.0
2009/2/19,1988.85,2013.02,1957.04,1990.71,8207880000,64987220000.0,2.0625,0,
2009/2/20,1992.7,2027.13,1969.68,2026.48,7861680000,62574960000.0,1.9755,0,
2009/2/23,2014.63,2088.07,1991.38,2080.92,10061900000,82689060000.0,2.5284,0,-1.0
2009/2/24,2047.26,2077.61,1974.15,1979.96,11678320000,95994010000.0,2.9346,0,
2009/2/25,1998.47,2047.26,1916.69,1983.32,9732770000,82305980000.0,2.4457,0,
2009/2/26,1973.41,2005.66,1873.18,1891.88,9230690000,77071280000.0,2.3184,0,
2009/2/27,1875.26,1894.7,1838.43,1855.72,7696330000,58602180000.0,1.9331,0,
2009/3/2,1846.15,1884.88,1829.78,1873.46,5498760000,44162600000.0,1.3654,0,
2009/3/3,1825.9,1874.14,1821.51,1852.55,5878260000,46050150000.0,1.4579,0,1.0
2009/3/4,1859.24,1979.73,1859.0,1975.04,10033930000,79657680000.0,2.4885,0,
2009/3/5,1998.45,2025.05,1884.41,1995.31,11868580000,98500840000.0,2.9436,0,-1.0
2009/3/6,1955.63,2003.82,1954.73,1982.97,7708980000,66079690000.0,1.9119,0,
2009/3/9,1996.91,2023.27,1908.63,1911.25,7691520000,63739220000.0,1.9053,0,1.0
2009/3/10,1888.05,1944.35,1880.25,1944.29,5115050000,41781260000.0,1.2672,0,
2009/3/11,1984.84,1988.82,1906.02,1925.5,6386880000,53835660000.0,1.5822,0,
2009/3/12,1915.32,1924.02,1870.61,1921.13,4996730000,40745030000.0,1.2378,0,
2009/3/13,1932.42,1951.04,1908.42,1912.51,4735580000,40651530000.0,1.1722,0,
2009/3/16,1905.45,1949.0,1890.6,1944.23,4344740000,36563270000.0,1.0754,0,
2009/3/17,1945.86,2017.3,1942.07,2011.84,8274410000,70171640000.0,2.0481,0,
2009/3/18,2022.01,2049.18,2016.06,2017.73,9114620000,75684440000.0,2.2549,0,
2009/3/19,2021.0,2057.78,2012.8,2055.58,8585970000,70977460000.0,2.1241,0,
2009/3/20,2059.1,2064.21,2016.79,2045.01,9386070000,78038530000.0,2.322,0,
2009/3/23,2048.03,2101.18,2040.34,2095.43,9986750000,87726310000.0,2.4685,0,
2009/3/24,2130.04,2135.93,2097.44,2108.71,9980610000,85594620000.0,2.467,0,-1.0
2009/3/25,2096.48,2122.81,2063.24,2063.29,8321460000,71496300000.0,2.0569,0,1.0
2009/3/26,2070.88,2131.2,2051.47,2131.2,9869170000,83232560000.0,2.44,0,
2009/3/27,2147.79,2161.82,2134.21,2148.81,12183430000,98899790000.0,3.0107,0,
2009/3/30,2150.7,2157.6,2127.89,2138.45,8359140000,71292940000.0,2.0538,0,
2009/3/31,2101.11,2158.54,2087.1,2158.33,8442460000,76867000000.0,2.0725,0,
2009/4/1,2168.45,2203.0,2167.28,2186.85,11223890000,97751230000.0,2.7553,0,
2009/4/2,2196.8,2233.49,2196.73,2210.36,12135210000,105000000000.0,2.9789999999999996,0,
2009/4/3,2229.85,2239.86,2193.49,2209.53,11050730000,94780550000.0,2.6974,0,
2009/4/7,2211.17,2231.35,2184.79,2210.96,7908250000,68245960000.0,1.9277,0,-1.0
2009/4/8,2199.94,2206.39,2120.41,2120.41,8867460000,76606810000.0,2.1597,0,1.0
2009/4/9,2119.71,2154.36,2104.9,2154.36,6687350000,58859900000.0,1.6287,0,
2009/4/10,2171.5,2214.79,2164.02,2214.79,9319720000,83949770000.0,2.2618,0,
2009/4/13,2235.99,2273.57,2232.63,2262.27,12468450000,113000000000.0,3.0260000000000002,0,
2009/4/14,2256.01,2288.02,2246.28,2283.2,10036130000,92093630000.0,2.4346,0,
2009/4/15,2272.55,2288.41,2238.14,2288.41,10830240000,95892600000.0,2.6273,0,
2009/4/16,2291.0,2306.87,2252.41,2289.64,11562120000,96847610000.0,2.8048,0,
2009/4/17,2281.34,2298.38,2247.18,2264.33,9298630000,82688530000.0,2.246,0,
2009/4/20,2260.07,2318.14,2259.52,2317.21,9087030000,79723970000.0,2.1868,0,-1.0
2009/4/21,2286.0,2311.57,2259.58,2293.59,10266220000,89789100000.0,2.4701,0,
2009/4/22,2305.29,2331.54,2203.84,2214.11,11851190000,103000000000.0,2.8514,0,
2009/4/23,2197.65,2280.3,2186.78,2225.03,7429120000,61703200000.0,1.7842,0,
2009/4/24,2235.2,2238.54,2205.41,2206.97,6588780000,58668560000.0,1.5768,0,
2009/4/27,2202.21,2211.18,2145.86,2156.09,6701330000,55726640000.0,1.5849,0,1.0
2009/4/28,2139.7,2167.55,2131.61,2158.56,5503430000,48777050000.0,1.3016,0,
2009/4/29,2159.62,2243.78,2157.18,2236.51,7741230000,70197860000.0,1.8307,0,
2009/4/30,2242.7,2263.96,2231.71,2248.51,8176200000,76240040000.0,1.9327,0,
2009/5/4,2256.92,2321.68,2254.73,2320.74,9673420000,86711630000.0,2.2845,0,
2009/5/5,2334.64,2351.59,2317.6,2330.85,9426600000,83740600000.0,2.2259,0,
2009/5/6,2328.49,2366.41,2322.39,2362.74,9845810000,88912460000.0,2.3221,0,
2009/5/7,2377.18,2389.93,2335.51,2362.34,11383690000,102000000000.0,2.6849,0,
2009/5/8,2349.8,2398.27,2339.42,2390.61,10328900000,93892680000.0,2.4347,0,
2009/5/11,2407.85,2442.31,2344.86,2344.91,12309820000,114000000000.0,2.9016,0,
2009/5/12,2326.2,2399.65,2326.03,2399.65,8398590000,73245770000.0,1.9767,0,
2009/5/13,2401.45,2424.36,2383.16,2417.13,9988450000,95111450000.0,2.3508,0,
2009/5/14,2387.93,2404.77,2366.63,2395.03,7645480000,72123490000.0,1.7994,0,
2009/5/15,2401.33,2414.11,2378.6,2396.55,6234580000,56684470000.0,1.4673,0,
2009/5/18,2385.04,2402.72,2350.1,2401.49,7046920000,67422390000.0,1.6569,0,
2009/5/19,2424.75,2432.41,2408.0,2421.95,8804630000,83533780000.0,2.0191,0,-1.0
2009/5/20,2426.28,2427.75,2392.17,2392.17,8089320000,75008530000.0,1.8551,0,
2009/5/21,2376.91,2386.8,2326.18,2338.37,7833110000,72539470000.0,1.7963,0,
2009/5/22,2326.99,2351.07,2317.31,2334.71,5508610000,51836940000.0,1.2628,0,
2009/5/25,2287.55,2348.01,2280.51,2341.95,6735090000,64136470000.0,1.5397,0,
2009/5/26,2345.24,2353.41,2321.09,2321.69,6593230000,62439160000.0,1.505,0,1.0
2009/5/27,2334.7,2364.02,2320.28,2357.16,6338830000,58676780000.0,1.4419,0,
2009/6/1,2388.7,2443.3,2388.7,2439.16,10076470000,101000000000.0,2.2914,0,
2009/6/2,2455.82,2465.88,2435.58,2443.67,10121680000,97074350000.0,2.3017,0,
2009/6/3,2445.14,2507.22,2443.86,2507.22,10358280000,101000000000.0,2.3496,0,
2009/6/4,2499.81,2534.88,2483.38,2527.64,11740010000,115000000000.0,2.6594,0,
2009/6/5,2536.69,2543.21,2506.21,2507.7,9429210000,91167340000.0,2.134,0,
2009/6/8,2509.13,2542.98,2486.72,2517.76,8452810000,80333170000.0,1.9034,0,
2009/6/9,2520.99,2535.19,2476.07,2535.16,8205800000,77753650000.0,1.8478,0,
2009/6/10,2542.73,2566.61,2537.21,2559.22,9580250000,90735650000.0,2.1395,0,-1.0
2009/6/11,2558.74,2572.17,2529.91,2538.95,8006140000,77973120000.0,1.7866,0,
2009/6/12,2534.5,2551.06,2472.24,2492.78,7506190000,70241630000.0,1.6751,0,1.0
2009/6/15,2500.87,2550.61,2488.49,2550.61,6887710000,72307810000.0,1.5362,0,
2009/6/16,2526.31,2562.91,2522.01,2546.95,6536210000,69270110000.0,1.4578,0,
2009/6/17,2543.44,2592.2,2518.46,2587.12,7171560000,74020080000.0,1.5968,0,
2009/6/18,2590.42,2628.38,2590.4,2625.32,8865840000,92342840000.0,1.974,0,
2009/6/19,2622.88,2656.11,2619.53,2651.96,9903290000,93827730000.0,2.2026,0,
2009/6/22,2678.59,2689.04,2651.4,2659.87,9922780000,95860240000.0,2.2055,0,
2009/6/23,2619.89,2701.45,2613.75,2662.61,10476290000,100000000000.0,2.3286,0,
2009/6/24,2658.32,2688.28,2648.91,2688.28,9897370000,96110460000.0,2.1999,0,
2009/6/25,2689.62,2705.59,2674.87,2686.57,7494840000,77284120000.0,1.6647,0,
2009/6/26,2694.8,2701.33,2675.78,2691.91,6508270000,65276480000.0,1.4456,0,
2009/6/29,2696.78,2733.01,2688.16,2731.41,7757110000,78584430000.0,1.722,0,
2009/6/30,2740.99,2744.45,2712.61,2716.89,7769390000,83033580000.0,1.7225,0,
2009/7/1,2709.17,2781.28,2709.17,2781.28,8846950000,94113830000.0,1.9778,0,
2009/7/2,2790.55,2820.06,2787.79,2818.36,10176950000,111000000000.0,2.2047,0,
2009/7/3,2795.14,2856.01,2795.14,2855.88,9651920000,106000000000.0,2.0909,0,
2009/7/6,2862.22,2907.78,2862.22,2906.9,12097890000,133000000000.0,1.9005,0,
2009/7/7,2900.89,2924.25,2865.99,2877.66,11820190000,123000000000.0,1.8569,0,
2009/7/8,2846.18,2889.84,2801.65,2870.86,10205430000,112000000000.0,1.6032,0,
2009/7/9,2867.5,2909.3,2859.52,2909.3,9992790000,110000000000.0,1.5692,0,
2009/7/10,2912.95,2932.88,2890.44,2907.98,9617660000,105000000000.0,1.5103,0,
2009/7/13,2896.06,2909.69,2871.48,2875.71,9222950000,99424440000.0,1.4478,0,
2009/7/14,2888.52,2953.72,2887.97,2953.72,9894490000,111000000000.0,1.5532,0,
2009/7/15,2963.45,2983.01,2960.97,2979.84,11703030000,129000000000.0,1.8363,0,
2009/7/16,2998.64,3019.58,2972.83,2986.49,11288810000,129000000000.0,1.7713,0,
2009/7/17,2982.84,3002.8,2959.97,2985.39,9050340000,102000000000.0,1.4201,0,
2009/7/20,2995.38,3040.55,2979.07,3037.7,11800200000,135000000000.0,1.8515,0,
2009/7/21,3047.8,3057.23,2989.78,2995.83,11617530000,136000000000.0,1.8229,0,
2009/7/22,2989.47,3046.18,2989.47,3046.18,9979580000,120000000000.0,1.5659,0,
2009/7/23,3051.47,3090.71,3041.12,3088.31,10531810000,121000000000.0,1.6507,0,
2009/7/24,3104.27,3116.01,3038.32,3096.45,11499790000,135000000000.0,1.8024,0,
2009/7/27,3105.72,3164.08,3105.64,3164.08,12125030000,142000000000.0,1.9001,0,
2009/7/28,3164.59,3177.82,3135.21,3177.48,13093210000,148000000000.0,2.0519,0,-1.0
2009/7/29,3166.43,3201.89,2935.18,3030.29,15409410000,174000000000.0,2.4138,0,1.0
2009/7/30,3053.88,3121.54,3004.4,3106.11,12126570000,141000000000.0,1.8996,0,
2009/7/31,3131.81,3182.49,3105.72,3182.49,11745480000,135000000000.0,1.8354,0,
2009/8/3,3199.2,3224.68,3168.4,3224.28,12251950000,146000000000.0,1.8866,0,-1.0
2009/8/4,3238.13,3238.13,3159.43,3215.16,12668840000,150000000000.0,1.9508,0,
2009/8/5,3210.18,3215.12,3139.59,3176.21,11873460000,141000000000.0,1.8283,0,
2009/8/6,3148.45,3174.75,3061.67,3112.18,10328580000,128000000000.0,1.5827,0,
2009/8/7,3111.46,3133.11,3011.38,3025.39,8716450000,104000000000.0,1.3356,0,
2009/8/10,3054.22,3070.34,2968.31,3016.04,7306270000,88180280000.0,1.1179,0,
2009/8/11,3027.35,3039.74,2991.07,3031.63,5677580000,69071430000.0,0.8687,0,
2009/8/12,3025.38,3025.38,2896.25,2904.15,8103740000,95659800000.0,1.2391,0,
2009/8/13,2902.55,2940.26,2848.74,2932.02,7508230000,88991710000.0,1.148,0,
2009/8/14,2925.68,2934.41,2837.17,2846.63,7473530000,88292510000.0,1.1427,0,
2009/8/17,2800.86,2821.87,2671.31,2676.83,8009270000,89474160000.0,1.2243,0,
2009/8/18,2652.62,2718.42,2634.61,2706.79,6643530000,71684560000.0,1.006,0,
2009/8/19,2713.76,2719.5,2559.86,2584.5,7015310000,74241120000.0,1.0624,0,1.0
2009/8/20,2589.93,2688.03,2589.39,2685.9,6768000000,75931280000.0,1.0249,0,
2009/8/21,2680.93,2752.85,2665.93,2733.95,7355120000,80230630000.0,1.1138,0,
2009/8/24,2747.64,2751.64,2710.18,2745.27,6766900000,74644830000.0,1.0232,0,-1.0
2009/8/25,2734.47,2734.47,2574.39,2647.34,8292390000,91089970000.0,1.2538,0,
2009/8/26,2628.16,2722.45,2614.5,2698.83,7020910000,78276420000.0,1.0616,0,
2009/8/27,2683.41,2728.83,2655.42,2691.34,7172040000,75669410000.0,1.0844,0,
2009/8/28,2685.18,2697.11,2592.08,2603.33,7361560000,79739150000.0,1.1131,0,
2009/8/31,2571.03,2571.42,2419.65,2422.44,7250230000,75636200000.0,1.0941,0,1.0
2009/9/1,2406.53,2490.42,2406.25,2447.0,6093520000,64320580000.0,0.9195,0,
2009/9/2,2433.07,2497.23,2425.97,2486.0,5269300000,56193330000.0,0.795,0,
2009/9/3,2489.4,2617.52,2483.17,2611.28,7968280000,84657450000.0,1.2022,0,
2009/9/4,2611.22,2640.61,2596.58,2623.96,7216000000,75873940000.0,1.0887,0,
2009/9/7,2639.68,2680.16,2620.24,2639.63,6926260000,74613230000.0,1.0447,0,
2009/9/8,2625.23,2689.11,2595.59,2689.11,6859810000,75256970000.0,1.0346,0,
2009/9/9,2699.49,2713.99,2658.54,2702.5,7493570000,84727940000.0,1.1301,0,
2009/9/10,2689.61,2710.34,2668.99,2678.06,5611090000,61215580000.0,0.8462,0,
2009/9/11,2670.22,2755.98,2669.93,2747.44,7078260000,76888370000.0,1.0675,0,
2009/9/14,2754.57,2791.83,2746.9,2787.76,7762780000,83150800000.0,1.1639,0,
2009/9/15,2790.95,2810.53,2762.92,2791.88,7531740000,80282050000.0,1.126,0,
2009/9/16,2780.99,2784.44,2719.2,2751.6,7614860000,81496060000.0,1.1385,0,
2009/9/17,2765.85,2809.34,2765.8,2803.55,8129700000,85257480000.0,1.2154,0,-1.0
2009/9/18,2808.39,2813.26,2686.66,2703.74,8976090000,92999780000.0,1.3419999999999999,0,
2009/9/21,2677.3,2710.05,2620.01,2709.44,6278570000,67755020000.0,0.9387,0,
2009/9/22,2699.6,2735.45,2648.41,2648.41,6301950000,69118780000.0,0.9421,0,
2009/9/23,2648.92,2668.91,2583.94,2598.51,5629610000,59495130000.0,0.8416,0,
2009/9/24,2586.49,2644.63,2546.59,2614.96,5637080000,60477720000.0,0.8427,0,
2009/9/25,2601.1,2622.1,2574.1,2597.18,3980870000,42331830000.0,0.5951,0,
2009/9/28,2605.83,2620.46,2522.39,2533.99,3592860000,36924460000.0,0.5371,0,1.0
2009/9/29,2537.11,2554.98,2495.45,2536.36,4075920000,41019910000.0,0.6077,0,
2009/9/30,2551.43,2577.52,2541.9,2560.1,3702770000,38672400000.0,0.5521,0,
2009/10/9,2614.54,2680.04,2609.05,2680.04,4888260000,54302790000.0,0.7288,0,
2009/10/12,2694.68,2704.14,2669.3,2669.3,4986850000,54138680000.0,0.7435,0,
2009/10/13,2662.13,2709.92,2660.72,2709.69,4456450000,47347260000.0,0.6644,0,
2009/10/14,2715.2,2767.02,2713.56,2731.73,7078770000,79123770000.0,1.0554,0,
2009/10/15,2752.11,2774.68,2729.8,2740.47,5171700000,57884390000.0,0.7709999999999999,0,
2009/10/16,2748.08,2763.51,2691.12,2733.95,4777530000,53574300000.0,0.6554,0,
2009/10/19,2729.23,2796.27,2722.06,2795.73,6644610000,77084660000.0,0.9115,0,
2009/10/20,2816.99,2839.68,2807.5,2839.68,7755510000,87996240000.0,1.0639,0,
2009/10/21,2836.67,2864.29,2823.02,2830.99,7308970000,82924850000.0,1.0026,0,
2009/10/22,2825.57,2837.7,2801.47,2809.1,5440710000,60646200000.0,0.7463,0,
2009/10/23,2813.65,2879.1,2813.38,2861.99,7884200000,85325430000.0,1.0815,0,-1.0
2009/10/26,2867.24,2875.42,2837.0,2857.87,6081480000,67014520000.0,0.8342,0,
2009/10/27,2837.02,2837.95,2778.55,2779.24,6457370000,73105790000.0,0.6597,0,
2009/10/28,2772.02,2791.0,2732.62,2784.45,5334540000,59486030000.0,0.545,0,
2009/10/29,2735.05,2750.43,2713.59,2721.92,5221550000,58275400000.0,0.5332,0,1.0
2009/10/30,2765.44,2785.84,2743.22,2757.22,5214500000,58167880000.0,0.5324,0,
2009/11/2,2698.98,2843.22,2692.7,2840.75,7331420000,82009470000.0,0.7485,0,
2009/11/3,2844.7,2875.51,2839.44,2868.34,7519360000,83360020000.0,0.7677,0,
2009/11/4,2871.01,2895.95,2850.58,2880.05,7512210000,82275370000.0,0.767,0,
2009/11/5,2882.37,2904.6,2875.64,2902.17,7260300000,75051200000.0,0.7413,0,
2009/11/6,2921.62,2921.62,2908.72,2908.72,8318350000,87826120000.0,0.8493,0,
2009/11/9,2908.61,2920.8,2887.64,2917.87,6886640000,74114130000.0,0.7031,0,
2009/11/10,2941.15,2948.47,2925.39,2927.08,7512080000,83165020000.0,0.767,0,
2009/11/11,2924.14,2933.45,2898.46,2921.78,6539550000,73366060000.0,0.6677,0,
2009/11/12,2926.18,2945.54,2912.08,2920.7,7199410000,79244020000.0,0.7348,0,
2009/11/13,2914.61,2935.14,2879.62,2934.7,8038420000,86021330000.0,0.8195,0,
2009/11/16,2950.96,3015.77,2950.96,3015.77,10726210000,119000000000.0,1.0935,0,
2009/11/17,3030.05,3047.01,3020.7,3024.86,8950320000,98060340000.0,0.912,0,
2009/11/18,3031.19,3053.95,3019.61,3043.99,8488990000,89488960000.0,0.865,0,
2009/11/19,3050.62,3066.67,3017.99,3050.56,9019550000,95091210000.0,0.9191,0,
2009/11/20,3038.06,3054.93,3011.36,3032.92,9174000000,98186080000.0,0.9348,0,
2009/11/23,3036.24,3052.4,3024.2,3052.4,8599270000,98614200000.0,0.8763,0,-1.0
2009/11/24,3067.2,3079.29,2953.46,2961.86,14003280000,153000000000.0,1.4269,0,
2009/11/25,2955.04,3017.09,2926.71,3017.09,11151500000,121000000000.0,1.136,0,
2009/11/26,3019.65,3022.18,2892.66,2902.1,12152620000,135000000000.0,1.238,0,
2009/11/27,2887.91,2899.56,2827.04,2839.01,8232620000,91746880000.0,0.8387,0,1.0
2009/11/30,2852.0,2927.76,2851.12,2927.76,7749600000,86474730000.0,0.7895,0,
2009/12/1,2920.86,2966.99,2905.07,2963.78,9591670000,107000000000.0,0.9753,0,
2009/12/2,2978.48,3001.21,2971.17,2989.68,9315120000,102000000000.0,0.9472,0,
2009/12/3,2988.02,2988.06,2945.42,2976.42,8285920000,90975590000.0,0.8424,0,
2009/12/4,2967.4,3042.95,2946.31,3042.64,12423120000,146000000000.0,1.263,0,
2009/12/7,3044.2,3057.23,3027.89,3055.05,8219400000,99853550000.0,0.8329,0,-1.0
2009/12/8,3055.33,3056.0,2990.92,3020.1,7590220000,90168540000.0,0.7691,0,
2009/12/9,2985.97,3008.26,2965.76,2974.33,6284180000,73362570000.0,0.6368,0,1.0
2009/12/10,2992.73,3009.31,2963.02,2986.79,5277820000,61187540000.0,0.5348,0,
2009/12/11,2996.3,3013.62,2976.15,2979.62,4946120000,55393350000.0,0.5012,0,
2009/12/14,2978.2,3048.36,2921.74,3040.75,7565240000,87786540000.0,0.7666,0,-1.0
2009/12/15,3021.17,3039.78,3008.88,3012.7,6231350000,74687080000.0,0.6314,0,
2009/12/16,2999.12,3035.44,2984.37,2989.83,5096810000,60872780000.0,0.5165,0,
2009/12/17,2996.51,3006.4,2925.2,2927.78,5735350000,65813460000.0,0.5812,0,
2009/12/18,2905.75,2925.74,2872.69,2878.05,6006670000,67581420000.0,0.6086,0,
2009/12/21,2873.68,2886.48,2848.75,2882.0,4322160000,52688300000.0,0.4361,0,
2009/12/22,2884.69,2890.03,2815.25,2826.61,4798040000,55951190000.0,0.4829,0,1.0
