DateTime,open,high,low,close,volume,amt,turn
2008/6/12,1761.68,1788.5,1729.26,1760.54,211770000,3316620000,2.0385
2008/6/13,1758.9,1777.66,1693.63,1693.85,197220000,2877240000,1.8977
2008/6/16,1687.15,1708.13,1639.18,1675.14,214800000,3063530000,2.0669
2008/6/17,1667.19,1702.25,1624.93,1637.96,282740000,3938550000,2.7117
2008/6/18,1617.88,1727.12,1571.17,1714.62,367050000,5310940000,3.5006
2008/6/19,1693.81,1700.77,1573.61,1577.93,285960000,4291470000,2.717
2008/6/20,1568.21,1657.57,1506.2,1592.4,306350000,4338340000,2.9053
2008/6/23,1561.94,1583.3,1531.41,1538.33,187490000,2541510000,1.7778
2008/6/24,1525.65,1579.66,1523.9,1572.32,202980000,2773880000,1.9247
2008/6/25,1566.98,1651.8,1553.56,1651.33,271910000,3758860000,2.5726
2008/6/26,1646.66,1700.31,1619.63,1686.39,311320000,4235450000,2.9455
2008/6/27,1633.6,1640.93,1559.76,1573.2,281380000,3791890000,2.6622
2008/6/30,1554.76,1592.07,1541.71,1584.63,201180000,2727340000,1.8997
2008/7/1,1584.14,1591,1554.38,1565.54,161190000,2213050000,1.8026
2008/7/2,1563.25,1604.61,1560.36,1586.24,165680000,2219250000,2.1318
2008/7/3,1563.7,1664.09,1551.46,1647.86,268230000,3765140000,3.4513
2008/7/4,1634.74,1663.64,1618.36,1643.81,218330000,3163480000,2.8078
2008/7/7,1645.9,1716.39,1645.85,1716.3,290490000,4225630000,3.7181
2008/7/8,1717.32,1745.97,1697.18,1742.72,309440000,4767890000,3.9469
2008/7/9,1743.55,1785.89,1737.16,1785.89,361880000,5436270000,4.6157
2008/7/10,1764.78,1801.73,1753.32,1753.99,341410000,5050740000,4.3546
2008/7/11,1740.26,1757.42,1713.29,1735.2,248190000,3658200000,3.1656
2008/7/14,1722.89,1772.53,1722.89,1772.53,224050000,3334960000,2.8578
2008/7/15,1773.94,1787.01,1720.32,1729.06,295040000,4442180000,3.7575
2008/7/16,1706.52,1732.99,1622.74,1647.67,259780000,3696670000,3.3026
2008/7/17,1663.81,1699.85,1628.39,1635.15,194930000,2729490000,2.4766
2008/7/18,1644.96,1682.78,1601.16,1677.33,214920000,2946550000,2.7248
2008/7/21,1665.04,1738.01,1659.35,1736.58,239410000,3359520000,3.0349
2008/7/22,1734.38,1758.62,1712.46,1745.8,238070000,3270770000,3.0129
2008/7/23,1747.98,1759.69,1729.72,1732.48,243710000,3245180000,3.0843
2008/7/24,1742.09,1774.15,1734.44,1770.91,248950000,3329820000,3.1506
2008/7/25,1753.73,1781.49,1750.4,1771.14,272650000,3758180000,3.4362
2008/7/28,1775.48,1801.72,1770.55,1795.05,276910000,3804190000,3.4867
2008/7/29,1776.57,1782.59,1755.54,1765.2,232280000,3159040000,2.9248
2008/7/30,1778.51,1786.5,1754.2,1768.79,219480000,3088930000,2.7637
2008/7/31,1767.92,1772.92,1711.3,1713.48,204610000,2773650000,2.5765
2008/8/1,1698.59,1739.19,1682.91,1731.48,224960000,3157010000,2.8328
2008/8/4,1717.81,1732,1698.86,1701.14,195390000,2759000000,2.4499
2008/8/5,1692.91,1704.42,1657.74,1661.19,199830000,2572730000,2.5003
2008/8/6,1668.75,1680.86,1639.36,1663.48,210190000,2789280000,2.6272
2008/8/7,1656.4,1672.42,1645.97,1670.8,196880000,2679750000,2.4608
2008/8/8,1666.79,1672.05,1564.42,1566.08,244500000,3406840000,2.9988
2008/8/11,1549.43,1584.58,1446.01,1451.94,204710000,2331550000,2.4848
2008/8/12,1425.15,1463.12,1405.01,1421.45,153710000,1697310000,1.8634
2008/8/13,1402.01,1432.59,1370.59,1423.32,163360000,1925930000,1.9784
2008/8/14,1405.56,1430.12,1402.82,1421.71,127010000,1517790000,1.5383
2008/8/15,1416.31,1443.13,1405.46,1431.75,135170000,1492070000,1.6361
2008/8/18,1429.32,1432.65,1343.09,1344.08,171270000,1938380000,2.0389
2008/8/19,1321.47,1361.56,1316.57,1358.75,140350000,1615540000,1.649
2008/8/20,1346.45,1461.26,1334.17,1458.78,275940000,3185990000,3.2389
2008/8/21,1434.3,1458.39,1403.26,1408.43,229130000,2597490000,2.6756
2008/8/22,1391.85,1417.62,1354.35,1382.92,172400000,2018710000,2.004
2008/8/25,1377.89,1400.12,1370.72,1378.74,154160000,1678830000,1.7792
2008/8/26,1362.49,1369.52,1299.14,1314.55,195270000,2024060000,2.2502
2008/8/27,1303.98,1335.82,1275.97,1303.85,158180000,1679810000,1.8223
2008/8/28,1295.87,1310.82,1289.79,1297.57,138250000,1563720000,1.5887
2008/8/29,1299.63,1343.53,1296.55,1332.23,184080000,1822720000,2.1034
2008/9/1,1318.79,1337.42,1273,1297.91,150390000,1552940000,1.7184
2008/9/2,1284.55,1306.9,1274.93,1295.46,130040000,1305910000,1.4778
2008/9/3,1287.1,1298.11,1259.67,1275.69,134330000,1401020000,1.5265
2008/9/4,1269.21,1297,1267.91,1288.11,126890000,1235350000,1.442
2008/9/5,1257.12,1263.7,1235.73,1236.97,159190000,1467620000,1.8065
2008/9/8,1232.47,1245.94,1171.28,1176.93,166780000,1537870000,1.8926
2008/9/9,1177.21,1204.68,1161.54,1179.43,123060000,1064970000,1.3993
2008/9/10,1169.77,1204.07,1162.38,1189.9,167290000,1466400000,1.9023
2008/9/11,1178.03,1189.83,1160.67,1164.64,165290000,1323830000,1.877
2008/9/12,1159.83,1175.09,1157.46,1161.02,139360000,1187430000,1.5783
2008/9/16,1156.19,1158.02,1129.32,1135.62,151800000,1284610000,1.7079
2008/9/17,1130.03,1147.07,1113.06,1115.57,148790000,1229950000,1.668
2008/9/18,1096.24,1107.65,1037.33,1084.7,190420000,1550600000,2.1347
2008/9/19,1172.33,1185.55,1164.45,1185.55,263530000,2389400000,2.9475
2008/9/22,1242.29,1282.59,1186.27,1224.31,451320000,4098960000,5.0105
2008/9/23,1185.94,1193.28,1145.5,1145.5,247000000,2302800000,2.7371
2008/9/24,1120.38,1157.44,1112.6,1157.44,201350000,1827290000,2.2312
2008/9/25,1156.8,1194.1,1142.39,1185.64,290350000,2684490000,3.2128
2008/9/26,1187.83,1189.76,1160.63,1180.13,216610000,1934510000,2.3959
2008/10/6,1161.41,1166.92,1132.64,1132.64,168170000,1487090000,1.8601
2008/10/7,1102.03,1133.94,1093.34,1122.68,145160000,1237790000,1.6056
2008/10/8,1102.74,1114.76,1093.04,1102.13,139210000,1161780000,1.5399
2008/10/9,1119.01,1121.6,1094.47,1094.96,137890000,1154180000,1.5252
2008/10/10,1064.51,1073.97,1024.45,1025.69,176680000,1423240000,1.9542
2008/10/13,1009.14,1037.07,982.96,1037.07,165220000,1274970000,1.8172
2008/10/14,1063.19,1068.8,1018.94,1019.08,212840000,1665720000,2.3411
2008/10/15,1008.75,1033.84,1000.35,1013.25,154240000,1127050000,1.6939
2008/10/16,981.57,988.12,956.9,957.72,192590000,1353220000,2.115
2008/10/17,962.66,972.95,948.45,965.71,152440000,1065900000,1.672
2008/10/20,960.21,995.95,954.04,994.99,169870000,1207710000,1.8632
2008/10/21,995.48,1019.05,980.69,998.6,205350000,1503840000,2.2523
2008/10/22,985.42,1003.71,980.65,980.97,168480000,1194510000,1.848
2008/10/23,962.16,991.08,958.78,991.08,154820000,1099310000,1.6981
2008/10/24,987.81,995.62,976.01,984.6,158460000,1100750000,1.7381
2008/10/27,966.28,974.63,920.75,922.52,177590000,1215470000,1.9434
2008/10/28,904.59,943.72,903.47,940.92,183800000,1241530000,2.0032
2008/10/29,949.52,952.79,922.48,922.82,181820000,1212140000,1.9815
2008/10/30,926.6,940.9,916.45,932.09,165770000,1084040000,1.8004
2008/10/31,928.58,935.4,918.15,922.88,150200000,979810000,1.6313
2008/11/3,913.39,925.05,910.87,915.68,133230000,857980000,1.4336
2008/11/4,909.26,914.11,892.23,906.39,136760000,876720000,1.4717
2008/11/5,908.53,937.81,908.15,933.7,195160000,1290610000,2.1001
2008/11/6,913.7,924.09,908.42,920.36,149950000,1026710000,1.6136
2008/11/7,903.14,938.25,903.11,933.74,186970000,1223520000,2.012
2008/11/10,945.28,994.82,929.97,993.83,331730000,2238420000,3.5697
2008/11/11,986.52,1003.27,979.62,982.85,315440000,2148300000,3.3943
2008/11/12,973,1004.23,973,1004.23,267900000,1765520000,2.8829
2008/11/13,993.66,1056.79,990.48,1046.71,448810000,3192220000,4.8108
2008/11/14,1050.33,1088.66,1040.09,1088.66,474360000,3568880000,5.0846
2008/11/17,1086.86,1135.45,1082.5,1135.45,493970000,3756710000,5.2078
2008/11/18,1126.29,1138.66,1049.72,1055.52,502430000,3891100000,5.297
2008/11/19,1047.57,1123.86,1047.44,1122.73,418310000,3218410000,4.4073
2008/11/20,1108.78,1152.73,1104.26,1125.85,475020000,3742750000,4.9953
2008/11/21,1092.95,1134.3,1064.1,1109.55,442480000,3469600000,4.6531
2008/11/24,1107.17,1115.1,1068.42,1068.86,312690000,2469800000,3.2718
2008/11/25,1079.11,1089.43,1044.76,1067.42,262330000,2052640000,2.7449
2008/11/26,1063.53,1082.35,1057.81,1072.92,216580000,1707600000,2.2662
2008/11/27,1134.99,1138.33,1084.21,1084.27,403200000,3242950000,4.2189
2008/11/28,1072.93,1094.77,1063.87,1075.98,277710000,2068760000,2.9058
2008/12/1,1072.38,1132.15,1070.71,1132.15,413310000,3150210000,4.3247
2008/12/2,1112.33,1167.6,1109.59,1159.01,564550000,4529720000,5.9072
2008/12/3,1164.27,1208.63,1157.7,1208.63,585430000,4813500000,6.0943
2008/12/4,1216.42,1242.11,1202.26,1204.26,706110000,6000960000,7.3505
2008/12/5,1193.46,1241.2,1193.28,1241.2,517290000,4292590000,5.3778
2008/12/8,1257.46,1291.52,1249.95,1291.52,635610000,5587380000,6.5732
2008/12/9,1294.29,1294.34,1255.58,1262.86,547730000,4876370000,5.6643
2008/12/10,1253.36,1305.06,1253.36,1304.58,492430000,4471160000,5.0925
2008/12/11,1304.12,1309.77,1264.64,1264.89,485600000,4429740000,5.0211
2008/12/12,1254.11,1259.64,1188.67,1202.56,411330000,3622060000,4.2457
2008/12/15,1213.2,1227.3,1192.13,1222.39,326310000,2806920000,3.3681
2008/12/16,1211.72,1253.36,1189.82,1253.36,346150000,2999220000,3.5729
2008/12/17,1255.1,1292.12,1247.52,1274.22,446950000,3976420000,4.6133
2008/12/18,1270.99,1304.13,1266.91,1304.07,420100000,3761360000,4.3328
2008/12/19,1304.1,1336.34,1300.5,1328.09,523420000,4841160000,5.3985
2008/12/22,1330.32,1376.25,1325.7,1368.03,635860000,6050890000,6.5338
2008/12/23,1367.01,1367.05,1276.6,1276.6,630190000,5870610000,6.474
2008/12/24,1254.64,1269.14,1234.82,1253.12,447150000,3867280000,4.5936
2008/12/25,1252.39,1271.34,1236.09,1257.07,397700000,3477450000,4.0856
2008/12/26,1259.72,1284.31,1253.84,1266.5,387180000,3575800000,3.9689
2008/12/29,1257.95,1260.34,1212,1252.87,352270000,2965770000,3.5977
2008/12/30,1248.06,1277.72,1247.26,1266.03,396130000,3643150000,3.9579
2008/12/31,1264.71,1284.49,1255.29,1257.89,404430000,3647040000,4.0408
2009/1/5,1272.87,1307.24,1269.71,1307.24,426430000,4506830000,4.6003
2009/1/6,1300.86,1335.46,1295.55,1333.74,514770000,5620330000,5.9859
2009/1/7,1329.71,1354.39,1324.22,1339.17,484520000,5269020000,5.6324
2009/1/8,1315.87,1334.97,1308.51,1326.25,463100000,5118970000,5.3834
2009/1/9,1325.69,1382.91,1325.6,1379.49,553850000,6379860000,6.4384
2009/1/12,1378.38,1417.11,1374.26,1390.13,611120000,6797180000,7.1041
2009/1/13,1373.63,1377.22,1330.56,1330.97,452980000,5183440000,5.2658
2009/1/14,1324.86,1386.48,1323.72,1386.48,419190000,4809980000,4.873
2009/1/15,1375.41,1403.88,1371.89,1389.71,496310000,5498380000,5.7695
2009/1/16,1393.29,1411.49,1378.17,1384.14,512610000,5653760000,5.9087
2009/1/19,1384.91,1391.96,1362.71,1380.06,410240000,4560450000,4.7288
2009/1/20,1378.11,1397.63,1376.94,1397.63,328370000,3668590000,3.7286
2009/1/21,1384.47,1403.8,1377.75,1386.68,340300000,3763380000,3.8641
2009/1/22,1394.55,1403.52,1385.33,1403.42,335600000,3843350000,3.8108
2009/1/23,1403.02,1407.69,1394.55,1396.56,353920000,3980830000,3.9915
2009/2/2,1407.89,1432.86,1400.96,1432.81,375700000,4179080000,4.0905
2009/2/3,1432.43,1463.85,1426.09,1463.85,517000000,5687440000,5.7692
2009/2/4,1469.41,1481.97,1461.47,1481.97,543460000,6204890000,6.0645
2009/2/5,1481.93,1489.38,1453.57,1463.27,599340000,7032560000,6.688
2009/2/6,1466.21,1518.67,1466.09,1517.68,622000000,7419020000,6.9342
2009/2/9,1532.48,1563.03,1517.88,1563.03,742150000,9211640000,8.2738
2009/2/10,1559.69,1600.72,1546.3,1600.72,668260000,8375670000,7.45
2009/2/11,1578.59,1634.47,1570.41,1592.64,790440000,9956040000,8.8121
2009/2/12,1595.75,1609.76,1551.15,1609.71,632250000,7614250000,7.0456
2009/2/13,1611.52,1655.51,1602.27,1655.26,705460000,8726280000,7.8613
2009/2/16,1666.46,1682.17,1624.14,1679.59,710590000,9346950000,7.9185
2009/2/17,1677.06,1678.76,1621.32,1621.76,671140000,8750730000,7.4508
2009/2/18,1591.28,1615.19,1558.8,1559.2,550150000,6900100000,6.0871
2009/2/19,1572.62,1599.82,1567.05,1599.82,510120000,6409210000,5.6414
2009/2/20,1601.17,1653.64,1597.09,1653.51,559680000,7299020000,6.1109
2009/2/23,1650.49,1704.21,1645.83,1701.76,599720000,7919380000,6.5001
2009/2/24,1685.52,1699.32,1625.53,1632.37,710910000,9376880000,7.7053
2009/2/25,1643.3,1685.49,1608.48,1658.1,608420000,8196870000,6.5902
2009/2/26,1656.33,1678.25,1526.45,1543.36,645800000,8641930000,6.9951
2009/2/27,1513.67,1521.07,1434.07,1448.68,505010000,6050240000,5.4671
2009/3/2,1424.93,1480.41,1423.31,1475.1,403190000,4807340000,4.3606
2009/3/3,1438.79,1500.21,1429.76,1490.06,430530000,5338580000,4.6816
2009/3/4,1494.48,1577.92,1482.55,1576.25,572500000,7433820000,6.2254
2009/3/5,1586.74,1604.89,1550.27,1587.13,642170000,8285000000,6.983
2009/3/6,1560.24,1583.55,1554.82,1572.35,434590000,5539720000,4.7011
2009/3/9,1575.42,1594.55,1516.21,1520.42,473910000,6078040000,5.1264
2009/3/10,1502.29,1558.62,1500.99,1558.62,360790000,4637000000,3.9027
2009/3/11,1581.75,1587.29,1550.27,1556.44,440240000,5512520000,4.7622
2009/3/12,1548.5,1561.68,1512.2,1558.15,377400000,4743750000,4.0824
2009/3/13,1562.05,1577.99,1552.05,1558.05,376540000,4701030000,4.0732
2009/3/16,1553.78,1583.69,1546.98,1581.65,350260000,4365030000,3.7888
2009/3/17,1581.28,1634.45,1574.53,1629.94,525410000,6727710000,5.6835
2009/3/18,1632.77,1664.63,1629.67,1642.64,579010000,7564490000,6.2633
2009/3/19,1641.9,1671.04,1639.66,1671.04,530050000,7072190000,5.7011
2009/3/20,1673.64,1674.12,1636.18,1657.36,515910000,6916690000,5.5489
2009/3/23,1657.06,1689.26,1656.86,1685.66,541750000,7534650000,5.8266
2009/3/24,1696.08,1708.2,1681.15,1702.15,585420000,8051930000,6.2722
2009/3/25,1694.77,1712.36,1669.98,1669.98,559900000,7938000000,5.9987
2009/3/26,1670.83,1704.85,1647.8,1704.85,517860000,7232430000,5.5483
2009/3/27,1715.05,1723.91,1705.42,1714.35,548730000,7960320000,5.8791
2009/3/30,1715.89,1744.09,1714.27,1737.82,564130000,7779210000,6.0312
2009/3/31,1706.51,1757.51,1695.65,1757.51,575870000,8123060000,6.1567
2009/4/1,1760.28,1792.86,1759.04,1785.61,671260000,9485360000,7.1764
2009/4/2,1790.19,1820.59,1786.67,1804.45,679710000,10017940000,7.214
2009/4/3,1814.12,1842.52,1795.5,1822.98,699320000,11292040000,7.4223
2009/4/7,1824.6,1862.37,1823.88,1862.37,629500000,10067520000,6.6779
2009/4/8,1854.05,1858.76,1793.12,1793.12,674020000,10418990000,7.1501
2009/4/9,1784.7,1841.25,1782.21,1841.25,633960000,9663310000,6.6921
2009/4/10,1846.32,1903.71,1842.84,1899.98,769750000,12276500000,8.0913
2009/4/13,1912.16,1951.41,1910.38,1951.41,830300000,13311870000,8.719
2009/4/14,1950.98,2024.91,1942.6,2021.59,880110000,14694620000,9.2303
2009/4/15,2006.26,2055.78,1997.19,2049.06,903790000,15298770000,9.4787
2009/4/16,2051.22,2055.37,2003.54,2035.2,809760000,13581300000,8.49
2009/4/17,2021.18,2022.28,1958.03,1981.28,751790000,12724700000,7.8497
2009/4/20,1965.37,2022.59,1962.24,2021.32,643050000,10341190000,6.7143
2009/4/21,1998.82,2017.79,1964.3,1997.46,681980000,10795830000,7.1214
2009/4/22,2003.77,2019.94,1896.16,1910.32,741520000,11415130000,7.683
2009/4/23,1885.4,1939.09,1867.73,1926.16,562590000,8758890000,5.829
2009/4/24,1923.91,1937.94,1911.9,1912.62,512190000,8094100000,5.3061
2009/4/27,1905.55,1912.66,1837.19,1843.44,535240000,8419610000,5.5394
2009/4/28,1826.8,1859.22,1826.8,1859.22,453090000,7053410000,4.6893
2009/4/29,1849.4,1896.77,1847.35,1891.41,494410000,7510460000,5.0839
2009/4/30,1893.79,1919.72,1888.32,1911.93,537440000,7845920000,5.4712
2009/5/4,1915.34,1971.06,1913.26,1971.06,593510000,8900870000,6.0109
2009/5/5,1980.18,1995.51,1971.81,1991.32,610530000,9236590000,6.146
2009/5/6,1988.02,2023.81,1979.94,2023.81,633470000,10047220000,6.3644
2009/5/7,2033.78,2040.64,1975.87,2014.67,747900000,11522200000,7.5114
2009/5/8,2005.37,2012.7,1972.67,1998.23,659010000,9800070000,6.5958
2009/5/11,2000.98,2003.4,1922.27,1922.27,618400000,8987110000,6.1476
2009/5/12,1902.17,1968.02,1899.58,1968.02,411150000,6230400000,4.0659
2009/5/13,1972.15,1993.01,1962.23,1989.88,513990000,8139450000,5.0805
2009/5/14,1976.81,1998.14,1968.4,1994.46,459730000,7261480000,4.5442
2009/5/15,2000,2018.33,1997.41,2010.91,467120000,7154730000,4.5904
2009/5/18,2006.66,2021.27,1979.54,2019.38,452110000,6750380000,4.4319
2009/5/19,2032.29,2039.22,2020.59,2032.55,562100000,8529650000,5.4832
2009/5/20,2030.96,2041.16,2020.26,2020.71,543740000,8391780000,5.2439
2009/5/21,2013.44,2018.81,1975.16,1985.55,564470000,8632800000,5.4438
2009/5/22,1977.92,1998.71,1975.65,1986.03,396970000,6188390000,3.8143
2009/5/25,1943.25,1990.82,1923.31,1988.7,465380000,6980710000,4.4571
2009/5/26,1990.98,2035.43,1988.12,2013.77,579650000,9066640000,5.5085
2009/5/27,2019.42,2024.48,1991.67,2009.89,491210000,7460920000,4.654
2009/6/1,2022.75,2039.64,2020.58,2038.4,522230000,8296790000,4.913
2009/6/2,2047.28,2053.13,2037.7,2046.39,554630000,8491450000,5.1892
2009/6/3,2048.19,2067.79,2046.61,2067.79,614650000,9135770000,5.6951
2009/6/4,2062.81,2065.76,2033.71,2056.18,666320000,9624720000,6.1732
2009/6/5,2061.28,2072.03,2048.64,2051.76,635990000,9684640000,5.8519
2009/6/8,2050.33,2060.18,2033.21,2045.6,571800000,8669150000,5.211
2009/6/9,2039.58,2051.87,2013.56,2051.87,572790000,8158030000,5.0532
2009/6/10,2051.72,2067.77,2046.66,2067.77,531500000,7567340000,4.6601
2009/6/11,2064.58,2077.7,2050.85,2060.29,547750000,7630260000,4.7975
2009/6/12,2056.32,2062.31,2003.49,2016.45,562770000,7808830000,4.9199
2009/6/15,2010.75,2042.78,2007.95,2042.78,405050000,5699840000,3.541
2009/6/16,2027.45,2048.87,2023.27,2044.66,451310000,6577380000,3.9455
2009/6/17,2040.04,2064.82,2032.79,2061.56,434030000,6497010000,3.7938
2009/6/18,2064.01,2076.28,2060.8,2076.28,515460000,7720870000,4.5032
2009/6/19,2075.76,2084.55,2065.35,2076.73,570480000,8364430000,4.9105
2009/6/22,2082.35,2089.67,2065.03,2071.61,562410000,8045480000,4.8329
2009/6/23,2046.74,2083.82,2039.97,2071.24,512930000,7209940000,4.386
2009/6/24,2067.08,2090.84,2065.95,2090.84,503590000,7621160000,4.3061
2009/6/25,2086.76,2108.7,2085.57,2103.63,579680000,9003730000,4.9122
2009/6/26,2101.89,2110.04,2097.14,2107.7,500280000,7373050000,4.2393
2009/6/29,2103.34,2113.66,2101.5,2111.05,535430000,7682140000,4.5137
2009/6/30,2110.6,2116.55,2093.84,2099.28,543980000,7955860000,4.5744
2009/7/1,2091.57,2108.22,2091.57,2108.22,463160000,7399100000,4.2623
2009/7/2,2109.94,2131.77,2108.19,2131.77,561080000,9324600000,5.4226
2009/7/3,2119.7,2141.71,2116.66,2139.49,548960000,9181960000,5.3054
2009/7/6,2138.81,2143.34,2126.55,2142.79,565860000,8903550000,5.4194
2009/7/7,2139.01,2176.05,2138.17,2168.48,588020000,9609490000,5.6317
2009/7/8,2160.53,2201.25,2158.55,2200.55,615980000,9879590000,5.8873
2009/7/9,2199.98,2255.97,2196.46,2255.97,773920000,12655720000,7.3969
2009/7/10,2255.23,2275.56,2250.2,2260.19,724880000,11489310000,6.9011
2009/7/13,2252.59,2296.02,2252.32,2283.08,709070000,11209060000,6.7444
2009/7/14,2285.11,2317.66,2284.41,2317.66,692780000,10574600000,6.5653
2009/7/15,2319.89,2343.09,2317.47,2343.09,795400000,12866130000,7.5378
2009/7/16,2344.17,2362.15,2331.55,2336.33,821520000,13449840000,7.7252
2009/7/17,2329.45,2361.34,2328.09,2358.96,703090000,11673900000,6.5706
2009/7/20,2362.32,2398.71,2361.64,2398.71,771990000,13312530000,7.2145
2009/7/21,2401.12,2403.62,2340.42,2342.74,785120000,13335240000,7.3372
2009/7/22,2333.41,2373.74,2333,2368.08,608640000,10521200000,5.6879
2009/7/23,2368.23,2381.63,2363.93,2381.63,550940000,9127870000,5.1242
2009/7/24,2385.42,2391.97,2329.15,2370.03,675670000,11206260000,6.2844
2009/7/27,2369.23,2420.87,2369.23,2420.87,722470000,12643060000,6.6411
2009/7/28,2418.01,2439.78,2399.72,2439.78,756450000,13303100000,6.9169
2009/7/29,2431.07,2440.23,2257.13,2311.07,778280000,13202100000,7.0374
2009/7/30,2306.37,2342.34,2260.48,2330.85,642600000,10941470000,5.8055
2009/7/31,2338.63,2399,2337.85,2395.82,638570000,11127200000,5.7688
2009/8/3,2397.64,2436.78,2391.43,2436.78,697520000,11832650000,6.2083
2009/8/4,2437.67,2458.75,2409.52,2458.75,793140000,13197860000,7.0522
2009/8/5,2454.4,2485.93,2430.17,2477.22,818290000,13701070000,7.2758
2009/8/6,2458.3,2484.2,2414.4,2448.27,742550000,12511220000,6.6019
2009/8/7,2440.11,2464.77,2389.51,2395.6,711050000,11696820000,6.2961
2009/8/10,2412.28,2434.1,2374.94,2412.71,551240000,9145460000,4.8396
2009/8/11,2413.51,2431.03,2400.25,2427.8,495900000,8275660000,4.3436
2009/8/12,2419.87,2423.33,2311.8,2316.32,538840000,9053240000,4.7197
2009/8/13,2309.36,2326.92,2272.07,2321.72,449380000,7577030000,3.9183
2009/8/14,2320.2,2324.9,2228.56,2228.56,522980000,8565870000,4.5593
2009/8/17,2191.23,2204.72,2085.02,2086.18,490830000,7414640000,4.2632
2009/8/18,2060.56,2121.97,2044.3,2115.38,383740000,5927090000,3.3199
2009/8/19,2108.04,2121.39,2002.68,2016.58,492670000,7439380000,4.2619
2009/8/20,2008.25,2091.16,2003,2090.69,482510000,7312980000,4.1652
2009/8/21,2082.38,2159.42,2069.63,2159.42,598940000,9436340000,5.1689
2009/8/24,2162.24,2236.6,2155.93,2230.57,667590000,10898700000,5.7614
2009/8/25,2219.14,2220.27,2143.87,2202.02,729200000,11868000000,6.2924
2009/8/26,2192.11,2281.19,2176.36,2262.06,678420000,11284520000,5.8543
2009/8/27,2255.18,2301.13,2243.17,2285.41,732630000,11922810000,6.2979
2009/8/28,2274.6,2282.46,2224.68,2233.68,576580000,9472140000,4.9563
2009/8/31,2200.51,2209.29,2073.77,2076.67,532280000,8308950000,4.5614
2009/9/1,2052.39,2086.44,2021.18,2043.63,405280000,6048900000,3.4731
2009/9/2,2032.12,2055.06,2010.64,2054.98,377720000,5575420000,3.2286
2009/9/3,2055.41,2156.47,2048.43,2153.74,538830000,8430240000,4.6057
2009/9/4,2151.34,2199.53,2143.41,2190.04,603300000,9638650000,5.1568
2009/9/7,2198.84,2249.89,2193.85,2228.78,671600000,11063270000,5.7383
2009/9/8,2216.01,2265.07,2197.92,2265.07,623680000,10621770000,5.3289
2009/9/9,2269.74,2285.3,2244.15,2284.05,673490000,11860720000,5.7351
2009/9/10,2272.18,2291.71,2252.71,2266.41,599160000,10187720000,5.0927
2009/9/11,2254.04,2310.05,2254.04,2300.25,620150000,10522270000,5.2525
2009/9/14,2302.29,2358.52,2296.72,2354.14,728980000,12178440000,6.1743
2009/9/15,2353.6,2397.62,2346.84,2389.36,775920000,13278660000,6.5708
2009/9/16,2386.61,2420.98,2354.08,2406.42,803680000,14134910000,6.8059
2009/9/17,2408.34,2477.46,2403.44,2466.51,873780000,15105140000,7.3949
2009/9/18,2473.55,2483.19,2376.9,2396.74,925700000,16498710000,7.8194
2009/9/21,2370.36,2425.25,2328.19,2425.13,656410000,11631020000,5.4883
2009/9/22,2416.4,2446.77,2379.74,2380.39,607840000,10758090000,5.0822
2009/9/23,2371.29,2394.23,2307.61,2320.26,596450000,10228730000,4.9869
2009/9/24,2305.26,2324.02,2237.13,2294.72,553450000,9339410000,4.6275
2009/9/25,2282.96,2299.6,2262.44,2264.13,399790000,6720010000,3.2942
2009/9/28,2270.35,2290.46,2193.24,2200.43,393940000,6196200000,3.2284
2009/9/29,2197.17,2213.78,2106.81,2143.55,384840000,5774910000,3.1514
2009/9/30,2160.97,2192.27,2152.14,2167.2,321650000,5078130000,2.6338
2009/10/9,2207.12,2273.5,2198.77,2273.5,403740000,6750030000,3.3023
2009/10/12,2285.09,2305.64,2263.72,2287.78,452250000,7724690000,3.6834
2009/10/13,2282.91,2321.69,2278.61,2321.69,407440000,6697620000,3.3185
2009/10/14,2327.17,2362.07,2320.55,2344.83,558050000,9396340000,4.5146
2009/10/15,2356.43,2365.27,2336.03,2351.57,468660000,7838600000,3.7915
2009/10/16,2353.58,2359.89,2316.31,2357.35,463940000,7684770000,3.7533
2009/10/19,2354.86,2409.2,2352.39,2408.89,556760000,9425510000,4.5042
2009/10/20,2418.66,2455.24,2413.77,2455.24,685790000,12050670000,5.548
2009/10/21,2450.14,2454.97,2426.73,2426.73,607790000,10203020000,4.9171
2009/10/22,2419.84,2448.51,2409.41,2436.8,510050000,8494690000,4.1263
2009/10/23,2442.34,2480.73,2439.66,2475.05,657830000,11186030000,5.3216
2009/10/26,2477.79,2488.44,2456.41,2488.44,639350000,10998890000,5.1614
2009/10/27,2475.26,2479.49,2423.95,2423.95,698450000,12060720000,5.62
2009/10/28,2408.88,2440.01,2389.31,2440.01,499400000,8453560000,4.0184
2009/10/29,2404.18,2415.77,2386.41,2389.91,473160000,7966090000,3.8073
2009/10/30,2415.9,2442.47,2401.35,2409.28,532660000,8856700000,4.285
2009/11/2,2362.03,2468.59,2346.06,2468.59,620390000,10198350000,4.9907
2009/11/3,2469.78,2522.03,2454.14,2522.03,718100000,11839490000,5.7768
2009/11/4,2528.5,2552.22,2519.15,2549.44,756840000,12644310000,6.0884
2009/11/5,2548.94,2574.98,2541.17,2572.74,705980000,11441520000,5.6793
2009/11/6,2581.34,2581.34,2579.08,2579.08,824220000,13902390000,6.6304
